scenario,path_shape,repeat,requested_speed_m_s,progress_start_m,progress_end_m,required_height_m,tangent_speed_mean_m_s,speed_error_mean_m_s,schedule_error_mean_m,samples,duty_factor_mean,flight_fraction,duty_factor_fl,duty_factor_fr,duty_factor_hl,duty_factor_hr,diagonal_contact_correlation,ipsilateral_contact_correlation
6,coherent_smooth,0,0.6499999761581421,2.8000000000000003,3.2,0.29319998621940613,0.8759608139162478,0.22596083775810574,0.16608682632446073,23,0.6086956521739131,0.0,0.43478260869565216,0.6521739130434783,0.6956521739130435,0.6521739130434783,0.29849691730389183,-0.2619949456514552
6,coherent_smooth,0,0.6499999761581421,3.2,3.6,0.29319998621940613,0.4647139546483062,-0.1852860215098359,0.15099998107067078,43,0.6802325581395349,0.0,0.6744186046511628,0.5348837209302325,0.8372093023255814,0.6744186046511628,0.30260007496993707,-0.22839492277129442
6,coherent_smooth,0,0.6499999761581421,3.6,4.0,0.29319998621940613,0.5682080805301666,-0.08179189562797547,0.0257998356819121,25,0.52,0.0,0.56,0.4,0.52,0.6,0.442107552960745,-0.4285018072576987
7,coherent_smooth,1,0.6499999761581421,0.0,0.4,0.1704999953508377,0.4464877978676841,-0.20351217829045795,-0.13792855640181498,42,0.5476190476190477,0.023809523809523808,0.5,0.47619047619047616,0.7619047619047619,0.4523809523809524,0.3698347123135405,-0.3535379945135141
7,coherent_smooth,1,0.6499999761581421,0.4,0.8,0.1704999953508377,0.7048486912692035,0.05484871511106138,-0.13425920312051484,27,0.6203703703703703,0.0,0.5555555555555556,0.4074074074074074,0.8518518518518519,0.6666666666666666,0.3830265686971684,-0.53295212572593
7,coherent_smooth,1,0.6499999761581421,0.8,1.2000000000000002,0.29319998621940613,0.5969138196536473,-0.0530861565044948,-0.11114280380521596,35,0.5928571428571429,0.0,0.42857142857142855,0.6571428571428571,0.7428571428571429,0.5428571428571428,0.435109571954107,-0.5446392532617529
7,coherent_smooth,1,0.6499999761581421,1.2000000000000002,1.6,0.29319998621940613,0.7634128538461832,0.1134128776880411,-0.10065380052419926,26,0.5480769230769231,0.0,0.5384615384615384,0.6153846153846154,0.5,0.5384615384615384,0.5840849088739808,-0.5909969344607706
7,coherent_smooth,1,0.6499999761581421,1.6,2.0,0.29319998621940613,0.7995998626169951,0.14959988645885303,-0.034739148761916715,23,0.6304347826086957,0.0,0.5652173913043478,0.5652173913043478,0.782608695652174,0.6086956521739131,0.27535042344439276,-0.5827305049643838
7,coherent_smooth,1,0.6499999761581421,2.0,2.4000000000000004,0.29319998621940613,0.815437488257885,0.1654375120997429,0.03483352557817909,24,0.59375,0.0,0.3333333333333333,0.5416666666666666,0.7083333333333334,0.7916666666666666,0.23736271066195147,-0.19780513325779148
7,coherent_smooth,1,0.6499999761581421,2.4000000000000004,2.8000000000000003,0.29319998621940613,0.8112468655620303,0.16124688940388815,0.13492869494642332,28,0.5714285714285714,0.0,0.5357142857142857,0.5357142857142857,0.6428571428571429,0.5714285714285714,0.13716893425452878,-0.08701048107259327
7,coherent_smooth,1,0.6499999761581421,2.8000000000000003,3.2,0.29319998621940613,0.7057970591953823,0.05579708303724017,0.18807133041109125,28,0.6875,0.0,0.5357142857142857,0.7142857142857143,0.9285714285714286,0.5714285714285714,0.25027318847405955,-0.32308451732332694
7,coherent_smooth,1,0.6499999761581421,3.2,3.6,0.29319998621940613,0.4682572396790109,-0.1817427364791312,0.14319480829703796,41,0.7012195121951219,0.024390243902439025,0.6585365853658537,0.6097560975609756,0.7804878048780488,0.7560975609756098,0.4253730087320865,-0.17743024636139754
7,coherent_smooth,1,0.6499999761581421,3.6,4.0,0.29319998621940613,0.5357458374717019,-0.1142541386864402,0.04331802799484566,22,0.7045454545454546,0.0,0.6363636363636364,0.9090909090909091,0.7727272727272727,0.5,0.48052983124687865,-0.36309389843111584
