scenario_id,repeat,path_shape,reference_demo,requested_speed,requested_height,transition_fraction,height_profile,height_segment_m,height_schedule,target_height_changes,target_height_changes_before_failure,reference_curvature_abs_mean,survived,time_to_failure_s,xy_rmse,height_rmse,height_abs_error_mean,target_progress_m,target_path_index,terminal_position_error_m,route_target_progress_m,route_final_progress_m,route_furthest_progress_m,route_completion_ratio,route_horizon_mean_speed_m_s,route_horizon_speed_ratio,route_active_mean_speed_m_s,route_active_speed_ratio,route_schedule_mae_m,route_final_schedule_error_m,route_cross_track_rmse_m,route_cross_track_p95_m,route_terminal_position_error_m,final_relative_x_m,final_relative_y_m,terminal_yaw_error_rad,final_planar_speed_m_s,last_1s_planar_speed_mean_m_s,achieved_speed_mean,achieved_planar_speed_mean,achieved_tangent_speed_mean,achieved_speed_ratio,achieved_height_mean,tilt_rms_deg,action_delta_rms
70,1,s_curve,,0.4,0.2932,,constant,nan,,0,0,0.19313717444465053,True,8.0,0.06597144777475732,0.008531268686056137,0.008080282248556614,3.2,78,3.6060667037963867,3.2,6.9045209884643555,6.9045209884643555,2.157662808895111,0.8630651235580444,2.157662808895111,0.8630651235580444,2.157662808895111,1.4827249480443714,3.7045209884643553,0.06488405168056488,0.11219224259257315,3.6168514211261646,-6.7299933433532715,-0.20744699239730835,0.4089070002185269,1.0668692588806152,1.0307538509368896,0.845200777053833,0.8766081929206848,0.8752798438072205,2.188199609518051,0.3012661337852478,4.959272861480713,0.2531864643096924
71,2,s_curve,,0.4,0.2932,,constant,nan,,0,0,0.19313717444465053,False,4.3,0.20915638184323493,0.04723682999610901,0.02392416261136532,3.2,78,3.132805109024048,3.2,2.623584270477295,2.8699891567230225,0.8198700845241547,0.32794803380966187,0.8198700845241547,0.6101358768551849,1.525339692137962,0.47922619518073767,-0.5764157295227053,0.19402843713760376,0.14057479500770567,3.121715557521309,0.0,0.0,0.3023935000049039,0.0,0.6263506412506104,0.5570952892303467,0.6833221912384033,0.6846622228622437,1.7116555571556091,0.28321573138237,24.800020217895508,0.33323150873184204
72,0,s_curve,,0.6,0.1705,,constant,nan,,0,0,0.19313717444465053,True,8.0,0.02981068249319947,0.023025572299957275,0.015886841341853142,4.8,117,0.6105996370315552,4.8,5.421245098114014,5.421245098114014,1.1294260621070862,0.6776556372642517,1.1294260621070862,0.6776556372642517,1.1294260621070862,0.27664240738837514,0.6212450981140138,0.027413463220000267,0.06206648573279379,0.6184585435283925,-5.293065071105957,0.15325337648391724,0.18855721155275543,0.7331528067588806,0.7044209241867065,0.6546769142150879,0.6785205006599426,0.6778022646903992,1.1296704411506653,0.16150949895381927,5.707864284515381,0.2582937479019165
73,1,s_curve,,0.6,0.1705,,constant,nan,,0,0,0.19313717444465053,True,8.0,0.02828377322935595,0.022631123661994934,0.015572535805404186,4.8,117,0.5188257694244385,4.8,5.328354835510254,5.328354835510254,1.1100739240646362,0.6660443544387817,1.1100739240646362,0.6660443544387817,1.1100739240646362,0.25124785015861856,0.5283548355102541,0.025692233815789223,0.044747333973646164,0.5267029096855014,-5.2053422927856445,0.18131566047668457,0.14585072198976715,0.6998811364173889,0.7312801480293274,0.6515078544616699,0.6736503839492798,0.6684587001800537,1.1140978336334229,0.16157765686511993,5.551931381225586,0.25440576672554016
74,2,s_curve,,0.6,0.1705,,constant,nan,,0,0,0.19313717444465053,True,8.0,0.018553739062291928,0.02249830588698387,0.015060131438076496,4.8,117,0.48264700174331665,4.8,5.291894435882568,5.291894435882568,1.1024780074755351,0.661486804485321,1.1024780074755351,0.661486804485321,1.1024780074755351,0.215358164802799,0.49189443588256854,0.014304096810519695,0.028783112764358517,0.4905421446654649,-5.171536445617676,0.19623947143554688,0.11785179773439605,0.6757866740226746,0.7512051463127136,0.6363504528999329,0.6623851656913757,0.6630973219871521,1.1051622033119202,0.16199716925621033,5.752739429473877,0.25669559836387634
75,0,s_curve,,0.6,0.23185,,constant,nan,,0,0,0.19313717444465053,True,8.0,0.13131764971939405,0.06142489239573479,0.059447258710861206,4.8,117,1.0976213216781616,4.8,5.908214092254639,5.908214092254639,1.230877935886383,0.7385267615318298,1.230877935886383,0.7385267615318298,1.230877935886383,0.7775533487081033,1.1082140922546388,0.13079169392585754,0.3039012312889099,1.105513581206241,-5.773467540740967,0.07024610042572021,0.4090328216552735,0.7196841239929199,0.688824474811554,0.6502538919448853,0.7563072443008423,0.7453792691230774,1.2422987818717957,0.2207232266664505,6.220972537994385,0.2818015217781067
76,1,s_curve,,0.6,0.23185,,constant,nan,,0,0,0.19313717444465053,True,8.0,0.12019409500937964,0.06121450662612915,0.05977107957005501,4.8,117,1.0515249967575073,4.8,5.862310409545898,5.862310409545898,1.2213146686553955,0.7327888011932373,1.2213146686553955,0.7327888011932373,1.2213146686553955,0.7839892545038089,1.0623104095458986,0.11961591243743896,0.2767460212111473,1.0594170788860937,-5.72829532623291,0.07943201065063477,0.37520432472229,0.6889328360557556,0.656619131565094,0.6379266381263733,0.7459064722061157,0.7376998662948608,1.2294997771581015,0.22062064707279205,6.37994384765625,0.2761397659778595
77,2,s_curve,,0.6,0.23185,,constant,nan,,0,0,0.19313717444465053,True,8.0,0.10298306275392524,0.06180276349186897,0.05960199236869812,4.8,117,0.5749488472938538,4.8,4.230599403381348,4.230599403381348,0.8813748757044475,0.5288249254226685,0.8813748757044475,0.5288249254226685,0.8813748757044475,0.4915990693291096,-0.5694005966186522,0.1023024171590805,0.20152454301714892,0.5670341806308087,-4.125092506408691,0.2556902766227722,2.039058152829306,0.5802187323570251,0.5947542786598206,0.1204240620136261,0.5668211579322815,0.5296819806098938,0.8828033010164897,0.2044692039489746,8.351080894470215,0.27480316162109375
78,0,s_curve,,0.6,0.2932,,constant,nan,,0,0,0.19313717444465053,False,3.46,0.24847327277877043,0.02556704729795456,0.012426740489900112,4.8,117,4.707954406738281,4.8,2.916996717453003,3.1283986568450928,0.6077076494693756,0.36462458968162537,0.6077076494693756,0.843062635102024,1.4051043918367065,0.40697520180043456,-1.883003282546997,0.23401287198066711,0.17058544158935549,4.700035398020583,0.0,0.0,0.05838131904602051,0.0,1.1169250011444092,0.9178123474121094,0.9312859773635864,0.9154912829399109,1.5258188048998516,0.292836993932724,9.851679801940918,0.33605897426605225
79,1,s_curve,,0.6,0.2932,,constant,nan,,0,0,0.19313717444465053,False,3.54,0.246282289101592,0.017710890620946884,0.010491481982171535,4.8,117,4.707954406738281,4.8,2.790983200073242,3.0141942501068115,0.5814548333485922,0.3488729000091553,0.5814548333485922,0.7884133333540232,1.3140222222567053,0.3629148403465693,-2.0090167999267576,0.23266692459583282,0.20197464227676387,4.700035398020583,0.0,0.0,0.05838131904602051,0.0,0.9991828799247742,0.8539701104164124,0.8789079785346985,0.8680081963539124,1.4466803272565207,0.29531583189964294,8.144780158996582,0.29846420884132385
