scenario_id,repeat,path_shape,reference_demo,requested_speed,reference_curvature_abs_mean,survived,time_to_failure_s,xy_rmse,height_rmse,terminal_position_error_m,terminal_yaw_error_rad,final_planar_speed_m_s,last_1s_planar_speed_mean_m_s,achieved_speed_mean,achieved_planar_speed_mean,achieved_speed_ratio,achieved_height_mean,tilt_rms_deg,action_delta_rms
46,1,s_curve,,0.4,0.19313702727787171,True,20.0,0.03693548443448313,0.008161889389157295,0.07132010161876678,0.03929901123046875,0.01099111046642065,0.010224427096545696,0.5145679712295532,0.5213835835456848,1.286419928073883,0.3009975552558899,4.0851149559021,0.18765386939048767
47,2,s_curve,,0.4,0.1931390356874187,True,20.0,0.019583948427472915,0.008184803649783134,0.017809243872761726,0.05971813201904296,0.022415336221456528,0.012177134864032269,0.5126753449440002,0.5192301273345947,1.2816883623600006,0.3009536564350128,4.141140460968018,0.18700353801250458
48,3,s_curve,,0.4,0.19313732954179816,True,20.0,0.03292850316854932,0.008061988279223442,0.061224404722452164,0.009429454803466797,0.007116807159036398,0.01211452018469572,0.5143628120422363,0.5217857956886292,1.2859070301055908,0.30078551173210144,4.19721794128418,0.19118879735469818
49,4,s_curve,,0.4,0.19313967909607888,True,20.0,0.03713220115866702,0.008185439743101597,0.07588677108287811,0.14050722122192383,0.004357431549578905,0.009249469265341759,0.5128205418586731,0.5218499302864075,1.2820513546466827,0.30084431171417236,4.315009593963623,0.18912208080291748
50,0,s_curve,,0.6,0.19313967909607888,True,20.0,0.033371212629771545,0.007593587040901184,0.15569448471069336,0.07577872276306152,0.07474267482757568,0.13180816173553467,0.5171307325363159,0.529903769493103,0.8618845542271932,0.29977425932884216,4.231709003448486,0.20738613605499268
51,1,s_curve,,0.6,0.19313806934279432,True,20.0,0.03307820659989118,0.007851735688745975,0.1887008547782898,0.05632328987121582,0.3443816900253296,0.16104979813098907,0.5182909965515137,0.5287501811981201,0.8638183275858562,0.29963117837905884,4.212954521179199,0.20821937918663025
52,2,s_curve,,0.6,0.19313782397213078,True,20.0,0.028200215947943717,0.007645375560969114,0.005093907937407494,0.009522199630737305,0.013891808688640594,0.016163919121026993,0.5071461200714111,0.5241125226020813,0.8452435334523519,0.29993414878845215,4.2694315910339355,0.20646394789218903
53,3,s_curve,,0.6,0.19313767072133314,True,20.0,0.03227033437973609,0.008458745665848255,0.0339062362909317,0.19042515754699707,0.013685198500752449,0.008284490555524826,0.5081564784049988,0.5190462470054626,0.8469274640083313,0.30125781893730164,4.19523286819458,0.2057628035545349
54,4,s_curve,,0.6,0.19313967909607888,True,20.0,0.06052847534284862,0.007907687686383724,0.08492311835289001,0.04965949058532715,0.0016238493844866753,0.008426057174801826,0.4980442523956299,0.5246531963348389,0.8300737539927165,0.2998141944408417,4.544488430023193,0.21245406568050385
55,0,s_curve,,0.8,0.19313797299078858,False,2.64,0.18009776484476434,0.032642293721437454,10.003374099731445,0.16133910814394195,0.3933223783969879,0.87855064868927,0.7140811681747437,0.7884824872016907,0.8926014602184296,0.286291241645813,13.114848136901855,0.42627668380737305
56,1,s_curve,,0.8,0.1931401574037986,False,6.0200000000000005,0.21914546378129715,0.031576380133628845,10.003374099731445,0.16133910814394195,0.256402850151062,0.5710132718086243,0.36538782715797424,0.6304036378860474,0.4567347839474678,0.29119497537612915,17.0900936126709,0.4534076154232025
57,2,s_curve,,0.8,0.1931401574037986,False,3.64,0.22176507760052658,0.0182463601231575,10.003374099731445,0.16133910814394195,0.23913022875785828,0.9521610736846924,0.7531730532646179,0.8403025269508362,0.9414663165807724,0.294889360666275,9.583807945251465,0.3613351881504059
58,3,s_curve,,0.8,0.19313854765333072,False,4.3,0.2045759136918025,0.017476176843047142,10.003374099731445,0.16133910814394195,0.06890877336263657,0.8273216485977173,0.5974827408790588,0.6980666518211365,0.7468534260988235,0.2955489158630371,10.378610610961914,0.36523622274398804
59,4,s_curve,,0.8,0.19313830228491674,False,4.5,0.25378009608534935,0.025999953970313072,10.003374099731445,0.16133910814394195,0.2469445765018463,1.0250366926193237,0.8538888096809387,0.8786817193031311,1.0673610121011734,0.2945701777935028,8.033753395080566,0.3706318140029907
