scenario_id,repeat,path_shape,reference_demo,requested_speed,requested_height,transition_fraction,height_profile,height_segment_m,height_schedule,target_height_changes,target_height_changes_before_failure,preview_height_changes,reference_curvature_abs_mean,survived,time_to_failure_s,xy_rmse,height_rmse,height_abs_error_mean,preview_height_rmse,preview_height_abs_error_mean,target_progress_m,target_path_index,terminal_position_error_m,route_target_progress_m,route_final_progress_m,route_furthest_progress_m,route_completion_ratio,route_horizon_mean_speed_m_s,route_horizon_speed_ratio,route_arrived,route_arrival_time_s,route_arrival_mean_speed_m_s,route_arrival_speed_ratio,route_active_mean_speed_m_s,route_active_speed_ratio,route_schedule_mae_m,route_final_schedule_error_m,route_cross_track_rmse_m,route_cross_track_p95_m,route_terminal_position_error_m,task_success_applicable,task_success,task_success_time_s,task_success_position_error_m,task_success_yaw_error_rad,task_success_height_error_m,task_success_mean_speed_error_m_s,final_relative_x_m,final_relative_y_m,terminal_yaw_error_rad,final_planar_speed_m_s,last_1s_planar_speed_mean_m_s,achieved_speed_mean,achieved_planar_speed_mean,achieved_tangent_speed_mean,achieved_speed_ratio,achieved_height_mean,tilt_rms_deg,action_delta_rms
10,1,s_curve,,0.2,0.23184999078512192,,interleaved,0.8,0.2932;0.2500;0.2100;0.1705;0.2932;0.2500;0.2100;0.1705;0.2932;0.2500;0.2100;0.1705;0.2932,12,12,12,0.19313717444465053,True,24.0,0.03465576480940089,0.03749021142721176,0.02623835764825344,0.04105272516608238,0.030637670308351517,4.800000000000001,117,4.878058999106646,4.800000000000001,9.796686172485352,9.796686172485352,2.040976285934448,0.40819525718688965,2.0409762859344482,True,11.515886294592486,0.4168155083516183,2.0840775417580915,0.40819525718688965,2.0409762859344482,2.5190733822603257,4.996686172485351,0.032553780823946,0.06099839620292186,4.878058999106646,False,False,nan,nan,nan,nan,nan,-9.565868377685547,0.12229347229003906,0.10044867197145659,0.38741371035575867,0.29159802198410034,0.40947291254997253,0.42656195163726807,0.40868592262268066,2.0434296131134033,0.2492324858903885,6.047611236572266,0.2966098487377167
11,2,s_curve,,0.2,0.23184999078512192,,interleaved,0.8,0.2932;0.2500;0.2100;0.1705;0.2932;0.2500;0.2100;0.1705;0.2932;0.2500;0.2100;0.1705;0.2932,12,12,12,0.19313717444465053,True,24.0,0.031111956217413365,0.03119383566081524,0.021460814401507378,0.037103891372680664,0.02661111019551754,4.800000000000001,117,5.06420392476076,4.800000000000001,10.001938819885254,10.001938819885254,2.083737254142761,0.41674745082855225,2.0837372541427612,True,12.345915100211627,0.38879256507423426,1.9439628253711712,0.41674745082855225,2.0837372541427612,2.3794029754205464,5.201938819885253,0.02880156598985195,0.05450500342994927,5.06420392476076,False,False,nan,nan,nan,nan,nan,-9.75436782836914,0.21173638105392456,0.1258404890643521,0.2711073160171509,0.3351803719997406,0.41811642050743103,0.4304227828979492,0.41842061281204224,2.092103064060211,0.2475825548171997,5.923593521118164,0.2985959053039551
12,0,s_curve,,0.4,0.23184999078512192,,interleaved,0.8,0.2932;0.2500;0.2100;0.1705;0.2932;0.2500;0.2100;0.1705;0.2932;0.2500;0.2100;0.1705;0.2932,12,12,11,0.19313717444465053,True,24.0,0.04081778019037975,0.0464467778801918,0.029052261263132095,0.03385220095515251,0.023761987686157227,9.600000000000001,234,0.5164514418912226,9.600000000000001,10.112053871154785,10.237131118774414,1.0533389449119566,0.4213355779647827,1.0533389449119568,True,15.859466333645544,0.6053167110442923,1.5132917776107306,0.4213355779647827,1.0533389449119568,1.8511919521954527,0.5120538711547837,0.03181350976228714,0.06056878827512262,0.5164514418912226,False,False,nan,nan,nan,nan,nan,-9.86752700805664,0.28574705123901367,0.13092350959777832,0.14020273089408875,0.18924768269062042,0.42029234766960144,0.47891470789909363,0.42125773429870605,1.0531443357467651,0.26395678520202637,5.875661849975586,0.30266305804252625
13,1,s_curve,,0.4,0.23184999078512192,,interleaved,0.8,0.2932;0.2500;0.2100;0.1705;0.2932;0.2500;0.2100;0.1705;0.2932;0.2500;0.2100;0.1705;0.2932,12,12,11,0.19313717444465053,True,24.0,0.039910830196466546,0.047781940549612045,0.03029715269804001,0.03643670678138733,0.02708982490003109,9.600000000000001,234,0.6428313444871337,9.600000000000001,10.241004943847656,10.252309799194336,1.0667713483174641,0.42670853932698566,1.0667713483174641,True,17.392868208809716,0.5519503675154322,1.3798759187885805,0.42670853932698566,1.0667713483174641,1.437458214938748,0.6410049438476548,0.02905377931892872,0.059069356136023994,0.6428313444871337,False,False,nan,nan,nan,nan,nan,-9.984748840332031,0.28313982486724854,0.29790264764894686,0.060047708451747894,0.12824250757694244,0.4264649748802185,0.46549683809280396,0.42738083004951477,1.068452075123787,0.26488780975341797,6.0076189041137695,0.301704078912735
14,2,s_curve,,0.4,0.23184999078512192,,interleaved,0.8,0.2932;0.2500;0.2100;0.1705;0.2932;0.2500;0.2100;0.1705;0.2932;0.2500;0.2100;0.1705;0.2932,12,12,11,0.19313717444465053,True,24.0,0.03656188314526977,0.04333961382508278,0.027217000722885132,0.03717522695660591,0.027815131470561028,9.600000000000001,234,0.6445881426625167,9.600000000000001,10.244124412536621,10.24990177154541,1.0670962929725645,0.4268385171890259,1.0670962929725647,True,15.948014760147606,0.6019558010436121,1.5048895026090303,0.4268385171890259,1.0670962929725647,1.75412123510555,0.6441244125366197,0.031990401446819305,0.06485365368425844,0.6445881426625167,False,False,nan,nan,nan,nan,nan,-9.992419242858887,0.2704182267189026,0.5540311972247525,0.10095856338739395,0.11019846796989441,0.42608949542045593,0.4812215268611908,0.4272822141647339,1.0682055354118347,0.2653435170650482,5.772618293762207,0.3032723367214203
15,0,s_curve,,0.6,0.23184999078512192,,interleaved,0.8,0.2932;0.2500;0.2100;0.1705;0.2932;0.2500;0.2100;0.1705;0.2932;0.2500;0.2100;0.1705;0.2932,12,12,11,0.19313717444465053,True,24.0,0.04332064495004482,0.05278841406106949,0.03510848432779312,0.032680317759513855,0.022625716403126717,10.252311706542969,249,0.005055480039571355,10.252309877652896,10.250631332397461,10.252309799194336,0.9998362763830331,0.4271096388498942,0.7118493980831571,True,17.02,0.6023683829408283,1.0039473049013805,0.4271096388498942,0.7118493980831571,0.49012399312385296,-0.0016785452554355373,0.033051226288080215,0.06888748109340667,0.005055480039571355,True,True,15.3,0.11800850514453042,0.05801820755004882,0.0002300739288330078,0.07008561291848991,-9.999109268188477,0.25483036041259766,0.18215209642519195,0.2705684006214142,0.1557333618402481,0.4255867898464203,0.48777294158935547,0.42757201194763184,0.7126200199127197,0.2672921121120453,5.606837272644043,0.31311315298080444
16,1,s_curve,,0.6,0.23184999078512192,,interleaved,0.8,0.2932;0.2500;0.2100;0.1705;0.2932;0.2500;0.2100;0.1705;0.2932;0.2500;0.2100;0.1705;0.2932,12,12,11,0.19313717444465053,True,24.0,0.03196067423932773,0.053563669323921204,0.035685181617736816,0.03253655880689621,0.023011285811662674,10.240203626453876,249,0.04692561408783062,10.240201797563804,10.240201950073242,10.240201950073242,1.0000000148932062,0.42667508125305176,0.7111251354217529,True,17.63999903372969,0.58051033778309,0.9675172296384834,0.42667508125305176,0.7111251354217529,0.3391736115058776,1.5250943796729644e-07,0.027820779010653496,0.05075551625341177,0.04692561408783062,True,True,17.38,0.1193405549760152,0.022964239120483395,0.0075380802154541016,-0.010805420163187307,-10.005358695983887,0.30642539262771606,0.24116069475282867,0.18845310807228088,0.12789708375930786,0.42382267117500305,0.47662970423698425,0.4269926846027374,0.7116544743378957,0.26546671986579895,5.643470764160156,0.3074619174003601
17,2,s_curve,,0.6,0.23184999078512192,,interleaved,0.8,0.2932;0.2500;0.2100;0.1705;0.2932;0.2500;0.2100;0.1705;0.2932;0.2500;0.2100;0.1705;0.2932,12,12,11,0.19313717444465053,True,24.0,0.04168147756285181,0.05485508218407631,0.035566966980695724,0.03285970911383629,0.023726608604192734,10.244808671995997,249,0.06477988752639287,10.244806843105925,10.180153846740723,10.244806289672852,0.9936891932317192,0.4241730769475301,0.7069551282458835,False,nan,nan,nan,0.4241730769475301,0.7069551282458835,0.3078481269017317,-0.0646529963652025,0.028522763401269913,0.04703093226999043,0.06477988752639287,True,True,16.64,0.11946386797200427,0.13370656967163086,0.00927191972732544,0.01567348816742342,-9.937007904052734,0.244692862033844,0.15446853637695312,0.06696751713752747,0.2594696283340454,0.4218938648700714,0.48081502318382263,0.4246502220630646,0.7077503701051077,0.27055084705352783,5.567197799682617,0.3148025870323181
18,0,right_angle,,0.2,0.23184999078512192,,interleaved,0.8,0.2932;0.2500;0.2100;0.1705;0.2932;0.2500;0.2100;0.1705;0.2932;0.2500;0.2100,10,10,10,0.6934091747331685,True,24.0,0.037513090591252844,0.02957547828555107,0.02092902734875679,0.02748766541481018,0.018203115090727806,4.800000000000001,97,2.6589459389125314,4.800000000000001,8.403153419494629,8.471732139587402,1.7506569623947141,0.35013139247894287,1.7506569623947144,True,12.175686601059803,0.394228281104262,1.97114140552131,0.35013139247894287,1.7506569623947144,2.392930836167335,3.603153419494628,0.03433500975370407,0.06870639771223065,2.6589459389125314,False,False,nan,nan,nan,nan,nan,-5.931421279907227,0.1997239589691162,0.08259057998657227,0.16547495126724243,0.24373920261859894,0.3350498378276825,0.39604002237319946,0.3478482663631439,1.7392413318157196,0.23253598809242249,6.383184432983398,0.29940855503082275
19,1,right_angle,,0.2,0.23184999078512192,,interleaved,0.8,0.2932;0.2500;0.2100;0.1705;0.2932;0.2500;0.2100;0.1705;0.2932;0.2500;0.2100,10,10,10,0.6934091747331685,True,24.0,0.035920074167246886,0.027883954346179962,0.02000262588262558,0.030799511820077896,0.02303026244044304,4.800000000000001,97,2.739616346848623,4.800000000000001,8.485074996948242,8.485074996948242,1.76772395769755,0.3535447915395101,1.7677239576975503,True,11.276602020622855,0.4256601404591271,2.1283007022956353,0.3535447915395101,1.7677239576975503,2.441178813736041,3.6850749969482415,0.031117334961891174,0.05715356171131133,2.739616346848623,False,False,nan,nan,nan,nan,nan,-6.00809383392334,0.20699387788772583,0.13744759559631348,0.12028985470533371,0.17440660297870636,0.33525440096855164,0.4009862542152405,0.35555562376976013,1.7777781188488007,0.23520268499851227,6.054976463317871,0.2951814532279968
20,2,right_angle,,0.2,0.23184999078512192,,interleaved,0.8,0.2932;0.2500;0.2100;0.1705;0.2932;0.2500;0.2100;0.1705;0.2932;0.2500;0.2100,10,10,10,0.6934091747331685,True,24.0,0.03422044626609486,0.02904858998954296,0.021524526178836823,0.034182172268629074,0.024708077311515808,4.800000000000001,97,2.766450835154375,4.800000000000001,8.47740364074707,8.47740364074707,1.7661257584889727,0.3532251516977946,1.766125758488973,True,11.379187463629565,0.4218227369345902,2.109113684672951,0.3532251516977946,1.766125758488973,2.587921017914911,3.6774036407470696,0.02851228415966034,0.05679363105446099,2.766450835154375,False,False,nan,nan,nan,nan,nan,-6.048070907592773,0.20515334606170654,0.07782983779907225,0.21872088313102722,0.1428678184747696,0.3416716158390045,0.39957743883132935,0.35496968030929565,1.7748484015464783,0.23462453484535217,6.074389457702637,0.3050653338432312
21,0,right_angle,,0.4,0.23184999078512192,,interleaved,0.8,0.2932;0.2500;0.2100;0.1705;0.2932;0.2500;0.2100;0.1705;0.2932;0.2500;0.2100,10,10,9,0.6934091747331685,True,24.0,0.043460329749029684,0.047793395817279816,0.035367779433727264,0.03144488483667374,0.02287294715642929,8.485081672668457,170,0.06690561403016895,8.485074692943263,8.485074996948242,8.485074996948242,1.000000035828203,0.3535447915395101,0.8838619788487752,True,15.839999117218706,0.5356739372365021,1.3391848430912552,0.3535447915395101,0.8838619788487752,0.9382413460612298,3.0400497941229787e-07,0.03741496801376343,0.0766833234578371,0.06690561403016895,True,False,15.56,0.11279060849184057,0.05803662935365874,0.02651152014732361,0.14531328360817886,-6.066842555999756,0.20290356874465942,0.2399759292602539,0.11542457342147827,0.09588271379470825,0.33602479100227356,0.41407859325408936,0.34824973344802856,0.8706243336200714,0.2192821055650711,6.546076774597168,0.2956482172012329
22,1,right_angle,,0.4,0.23184999078512192,,interleaved,0.8,0.2932;0.2500;0.2100;0.1705;0.2932;0.2500;0.2100;0.1705;0.2932;0.2500;0.2100,10,10,9,0.6934091747331685,True,24.0,0.0367612639627769,0.04535917937755585,0.03311742842197418,0.032272763550281525,0.024198366329073906,8.484998285770416,170,0.04719873016043903,8.484991306045222,8.484992027282715,8.484992027282715,1.0000000850015593,0.3535413344701131,0.8838533361752827,True,15.459991980145013,0.5488354274014076,1.372088568503519,0.3535413344701131,0.8838533361752827,0.9725700735278925,7.212374928400322e-07,0.03463967517018318,0.06885042190551756,0.04719873016043903,True,False,15.22,0.12234279213345073,0.16803843179811673,0.00721365213394165,0.1574895733275441,-6.046879768371582,0.19452154636383057,0.2590522766113281,0.10013272613286972,0.10790473967790604,0.3381398618221283,0.3935726583003998,0.3483372926712036,0.870843231678009,0.21965335309505463,6.6554155349731445,0.2960785925388336
23,2,right_angle,,0.4,0.23184999078512192,,interleaved,0.8,0.2932;0.2500;0.2100;0.1705;0.2932;0.2500;0.2100;0.1705;0.2932;0.2500;0.2100,10,10,9,0.6934091747331685,True,24.0,0.04112986156686154,0.04319211468100548,0.030046792700886726,0.03326142579317093,0.025181416422128677,8.481792360544205,170,0.02042623055537287,8.48178538081901,8.481785774230957,8.481785774230957,1.0000000463831527,0.35340774059295654,0.8835193514823914,True,15.87999693063746,0.534117570542788,1.3352939263569699,0.35340774059295654,0.8835193514823914,1.0013935277195345,3.934119465753838e-07,0.03672383353114128,0.06743856333196163,0.02042623055537287,True,False,15.52,0.12125056012945207,0.07416534423828125,0.02508792281150818,0.1465067900012249,-6.007230758666992,0.21910303831100464,0.09331345558166504,0.1844283640384674,0.15090686082839966,0.332148939371109,0.4143075942993164,0.34539031982421875,0.8634757995605469,0.22484707832336426,6.247854709625244,0.2971654236316681
24,0,right_angle,,0.6,0.23184999078512192,,interleaved,0.8,0.2932;0.2500;0.2100;0.1705;0.2932;0.2500;0.2100;0.1705;0.2932;0.2500;0.2100,10,10,9,0.6934091747331685,True,24.0,0.04720194850473113,0.04920617491006851,0.035005953162908554,0.03673917427659035,0.029130471870303154,8.485081672668457,170,0.036799820824790296,8.485074692943263,8.448668479919434,8.485074996948242,0.9957093821396638,0.3520278533299764,0.586713088883294,True,13.759998563765148,0.6166479344908806,1.027746557484801,0.3520278533299764,0.586713088883294,0.09892755803315753,-0.03640621302382918,0.03543805703520775,0.07277251482009885,0.036799820824790296,True,True,13.52,0.11850744480243067,0.049001216888427734,0.02355515956878662,0.02759428202243075,-5.963593482971191,0.20536530017852783,0.026428047810689994,0.3047596216201782,0.18091289699077606,0.3230946958065033,0.4372272789478302,0.33833152055740356,0.5638858675956726,0.22407150268554688,5.841952800750732,0.306540846824646
25,1,right_angle,,0.6,0.23184999078512192,,interleaved,0.8,0.2932;0.2500;0.2100;0.1705;0.2932;0.2500;0.2100;0.1705;0.2932;0.2500;0.2100,10,10,9,0.6934091747331685,True,24.0,0.0386696736212016,0.05261354148387909,0.0385865718126297,0.03842931240797043,0.029903119429945946,8.485081672668457,170,0.02381133895944197,8.485074692943263,8.465271949768066,8.485074996948242,0.9976661674891718,0.35271966457366943,0.5878661076227825,True,14.25999755167185,0.5950263779637514,0.9917106299395856,0.35271966457366943,0.5878661076227825,0.08225815218106208,-0.01980274317519637,0.031979624181985855,0.06759738624095915,0.02381133895944197,True,True,14.040000000000001,0.1168537099877402,0.10681271553039551,0.02547764778137207,0.004350049354933216,-5.980197429656982,0.18677681684494019,0.18920230865478516,0.19214776158332825,0.13107456266880035,0.32816842198371887,0.4029458165168762,0.33913370966911316,0.565222849448522,0.22159522771835327,5.651637077331543,0.30663156509399414
26,2,right_angle,,0.6,0.23184999078512192,,interleaved,0.8,0.2932;0.2500;0.2100;0.1705;0.2932;0.2500;0.2100;0.1705;0.2932;0.2500;0.2100,10,10,9,0.6934091747331685,True,24.0,0.03525489100489524,0.05223895609378815,0.040242936462163925,0.03683910146355629,0.029127493500709534,8.485081672668457,170,0.06770723725425595,8.485074692943263,8.485074996948242,8.485074996948242,1.000000035828203,0.3535447915395101,0.5892413192325168,True,13.45999437295101,0.630392142659044,1.0506535710984066,0.3535447915395101,0.5892413192325168,0.13942611204096675,3.0400497941229787e-07,0.03306981921195984,0.06821120381355285,0.06770723725425595,True,True,13.14,0.11513850398034824,0.05282980600465972,0.020313039422035217,0.04574388835184651,-6.052590370178223,0.15735530853271484,0.44462704658508306,0.15840281546115875,0.09530714154243469,0.3274730145931244,0.3897687792778015,0.3402681350708008,0.5671135584513347,0.21527880430221558,5.957839488983154,0.2981494963169098
27,0,random_polyline,,0.2,0.23184999078512192,,interleaved,0.8,0.2932;0.2500;0.2100;0.1705;0.2932;0.2500;0.2100;0.1705;0.2932,8,8,8,0.2724527573349861,True,24.0,0.055736065882810264,0.028596822172403336,0.01799073815345764,0.029308822005987167,0.018860753625631332,4.800000000000001,95,1.8822678688745484,4.800000000000001,6.68591833114624,6.774222373962402,1.392899652322133,0.2785799304644267,1.3928996523221333,True,10.85275643017435,0.4422839516285807,2.2114197581429034,0.2785799304644267,1.3928996523221333,2.197040179491726,1.8859183311462395,0.04366740956902504,0.10413974337279795,1.8822678688745484,False,False,nan,nan,nan,nan,nan,-6.27701997756958,-1.1468257904052734,0.3257865905761719,0.1379685401916504,0.12207712233066559,0.27707087993621826,0.3573280870914459,0.27731263637542725,1.3865631818771362,0.2624863088130951,5.963588714599609,0.30338940024375916
