scenario_id,repeat,path_shape,reference_demo,requested_speed,reference_curvature_abs_mean,survived,time_to_failure_s,xy_rmse,height_rmse,target_progress_m,target_path_index,terminal_position_error_m,terminal_yaw_error_rad,final_planar_speed_m_s,last_1s_planar_speed_mean_m_s,achieved_speed_mean,achieved_planar_speed_mean,achieved_tangent_speed_mean,achieved_speed_ratio,achieved_height_mean,tilt_rms_deg,action_delta_rms
51,0,right_angle,,0.6,0.6934090786657909,True,20.0,0.041414010211633816,0.016956960782408714,8.485075950622559,170,0.012326948344707489,0.06804323196411133,0.008516717702150345,0.017225421965122223,0.29360803961753845,0.44655540585517883,0.4287792444229126,0.7146320740381877,0.15986913442611694,6.163174629211426,0.2220560908317566
52,1,right_angle,,0.6,0.6934090001682993,True,20.0,0.04869787980918947,0.01691891998052597,8.485075950622559,170,0.019263383001089096,0.05812239646911621,0.024831347167491913,0.01436760276556015,0.28565043210983276,0.4506727159023285,0.4301292598247528,0.7168820997079214,0.16004690527915955,6.352138996124268,0.22515277564525604
53,2,right_angle,,0.6,0.6934088612875193,True,20.0,0.03797089286636081,0.017021968960762024,8.485075950622559,170,0.013180232606828213,0.09396225610841949,0.024555234238505363,0.01877950131893158,0.27478843927383423,0.44198790192604065,0.4189954102039337,0.6983256836732229,0.16081754863262177,6.632760047912598,0.22915230691432953
54,0,right_angle,,0.8,0.6934089320514559,True,20.0,0.04047717305863609,0.01880081743001938,8.485074043273926,170,0.015801625326275826,0.042986154556274414,0.010381175205111504,0.0192659180611372,0.29051336646080017,0.44190317392349243,0.4158201515674591,0.5197751894593239,0.15890854597091675,6.1834564208984375,0.23493266105651855
55,1,right_angle,,0.8,0.6934072416164981,True,20.0,0.03962041832914488,0.01737537421286106,8.485075950622559,170,0.02102772891521454,0.04740643501281738,0.01923181489109993,0.024669453501701355,0.30597278475761414,0.4367833435535431,0.4136278033256531,0.5170347541570663,0.15913425385951996,6.188815116882324,0.2314043641090393
56,2,right_angle,,0.8,0.6934070297395186,True,20.0,0.04128190392540203,0.018728958442807198,8.485075950622559,170,0.01989324949681759,0.04579353332519531,0.008784269914031029,0.01528889685869217,0.2922227084636688,0.4346243739128113,0.4107796549797058,0.5134745687246323,0.15878866612911224,6.119747638702393,0.2333376556634903
57,0,right_angle,,1.0,0.693408720173007,False,1.98,0.14288467431621382,0.05361977219581604,8.485074043273926,170,6.003332614898682,0.0,0.38607364892959595,0.5460526943206787,0.5295563340187073,0.5648742318153381,0.5375903248786926,0.5375903248786926,0.16329990327358246,8.166552543640137,0.3102075159549713
58,1,right_angle,,1.0,0.6934086006476654,True,20.0,0.08101333905605773,0.01820843107998371,8.485075950622559,170,0.018657848238945007,0.013860940933227539,0.01350642554461956,0.017362933605909348,0.19427281618118286,0.41051360964775085,0.3837190866470337,0.3837190866470337,0.1600480079650879,7.455392837524414,0.26744815707206726
59,2,right_angle,,1.0,0.6934088667886612,False,2.1,0.13714463146000877,0.04890337213873863,8.485075950622559,170,6.003332614898682,0.0,0.18767522275447845,0.6147351264953613,0.6404534578323364,0.6525113582611084,0.6412460207939148,0.6412460207939148,0.15903671085834503,6.713129997253418,0.29568082094192505
60,0,random_polyline,,0.2,0.29910141608374424,True,20.0,0.028513899469195754,0.015356527641415596,4.0,79,2.4379007816314697,0.8785722255706787,0.011734778061509132,0.020385215058922768,0.3022044003009796,0.3560023903846741,0.33938056230545044,1.6969028115272522,0.1619655042886734,5.376136779785156,0.1795671582221985
61,1,random_polyline,,0.2,0.2991074301962991,True,20.0,0.0310657638659966,0.015368089079856873,4.0,79,2.429532766342163,0.8808228969573975,0.00751276733353734,0.01703159138560295,0.28615057468414307,0.35978683829307556,0.33973273634910583,1.6986636817455292,0.16244088113307953,5.699735641479492,0.18438158929347992
62,2,random_polyline,,0.2,0.2991074301962991,True,20.0,0.02840077670153893,0.016301002353429794,4.0,79,2.451439380645752,0.8327391147613525,0.010799037292599678,0.010491584427654743,0.3152514398097992,0.35497671365737915,0.34110233187675476,1.7055116593837738,0.16148705780506134,5.449629306793213,0.1738988757133484
63,0,random_polyline,,0.4,0.2991240698953984,True,20.0,0.02765995433680749,0.017483090981841087,6.788427829742432,133,0.02741599828004837,0.21308016777038574,0.01949760504066944,0.021310364827513695,0.30495187640190125,0.35440441966056824,0.3403815031051636,0.8509537577629089,0.15958544611930847,5.247264862060547,0.18518395721912384
64,1,random_polyline,,0.4,0.2991108354866601,True,20.0,0.02726839361473622,0.01675265096127987,6.788424968719482,133,0.025103067979216576,0.4160299301147461,0.016980748623609543,0.014345317147672176,0.29880183935165405,0.35438674688339233,0.33973485231399536,0.8493371307849884,0.16003598272800446,5.3180766105651855,0.1848757565021515
65,2,random_polyline,,0.4,0.2991056754170987,True,20.0,0.029710339866817936,0.016581768169999123,6.788424491882324,133,0.025361912325024605,0.04192566871643067,0.02229764312505722,0.01567990705370903,0.3092871308326721,0.3587131202220917,0.3406049311161041,0.8515123277902603,0.1604676991701126,5.136916637420654,0.1822209507226944
66,0,random_polyline,,0.6,0.2991021775790558,True,20.0,0.02292494732182505,0.017334703356027603,6.788422107696533,133,0.007741990964859724,0.20981788635253903,0.014123738743364811,0.01803155615925789,0.31284967064857483,0.3572201430797577,0.3405631184577942,0.567605197429657,0.1592698097229004,5.139332294464111,0.18681931495666504
67,1,random_polyline,,0.6,0.2990974830828236,True,20.0,0.02841405082423714,0.017547594383358955,6.78842306137085,133,0.03188692778348923,0.33048343658447266,0.040991004556417465,0.016001231968402863,0.28964343667030334,0.3515823185443878,0.3400510251522064,0.5667517085870107,0.15929348766803741,5.68679666519165,0.1953447461128235
68,2,random_polyline,,0.6,0.29910238604620426,True,20.0,0.024874958780101753,0.016557153314352036,6.788422584533691,133,0.013301988132297993,0.35759544372558594,0.022541791200637817,0.013103699311614037,0.3027513325214386,0.3541650176048279,0.34008675813674927,0.5668112635612488,0.15998896956443787,5.1414079666137695,0.19031323492527008
69,0,random_polyline,,0.8,0.2991056754170987,True,20.0,0.03221999392888431,0.01896733231842518,6.788424491882324,133,0.02979881875216961,0.3464236259460449,0.04545705392956734,0.020298535004258156,0.3188648819923401,0.3553813397884369,0.33858153223991394,0.4232269152998924,0.15799838304519653,5.109616756439209,0.18879127502441406
70,1,random_polyline,,0.8,0.2991056754170987,True,20.0,0.029974734515556437,0.018822578713297844,6.788424491882324,133,0.02586718089878559,0.34488606452941895,0.02805551327764988,0.011812102049589157,0.3182130753993988,0.3545471727848053,0.33834388852119446,0.4229298606514931,0.1581837236881256,4.64554500579834,0.1889646053314209
71,2,random_polyline,,0.8,0.29912491712471656,True,20.0,0.02938403670682571,0.018211377784609795,6.788427352905273,133,0.024896223098039627,0.13724398612976074,0.009774903766810894,0.012041202746331692,0.3148028552532196,0.3572903275489807,0.338315486907959,0.42289435863494873,0.1588992476463318,4.71768856048584,0.18918167054653168
72,0,random_polyline,,1.0,0.2991135282801051,False,3.54,0.18560416005462002,0.03983909264206886,6.788424968719482,133,6.111359119415283,0.8854036331176759,0.3148697316646576,0.47258269786834717,0.496751070022583,0.5339423418045044,0.5265105366706848,0.5265105366706848,0.15404020249843597,7.340707778930664,0.2905789315700531
73,1,random_polyline,,1.0,0.2991088244603905,False,4.82,0.1978602013890695,0.037530023604631424,6.788424491882324,133,6.111359119415283,0.8854036331176759,0.17587634921073914,0.3889256417751312,0.4662201702594757,0.5484460592269897,0.5477865934371948,0.5477865934371948,0.15380364656448364,8.583796501159668,0.31053149700164795
74,2,random_polyline,,1.0,0.2991061920690947,False,3.54,0.16989751648315043,0.04266264662146568,6.788422107696533,133,6.111359119415283,0.8854036331176759,0.1383676826953888,0.42531585693359375,0.5825636982917786,0.6055072546005249,0.5988014340400696,0.5988014340400696,0.15298740565776825,6.86820650100708,0.2876485288143158
