scenario_id,repeat,path_shape,reference_demo,requested_speed,reference_curvature_abs_mean,survived,time_to_failure_s,xy_rmse,height_rmse,target_progress_m,target_path_index,terminal_position_error_m,terminal_yaw_error_rad,final_planar_speed_m_s,last_1s_planar_speed_mean_m_s,achieved_speed_mean,achieved_planar_speed_mean,achieved_tangent_speed_mean,achieved_speed_ratio,achieved_height_mean,tilt_rms_deg,action_delta_rms
63,0,random_polyline,,0.4,0.2991240698953984,True,20.0,0.043729592818296505,0.0628824234008789,6.788427829742432,133,0.013749714009463787,2.7114300171481536,0.058854661881923676,0.05464712530374527,0.1344854086637497,0.3585076332092285,0.3383543789386749,0.8458859473466873,0.18377621471881866,6.5658345222473145,0.19592534005641937
64,1,random_polyline,,0.4,0.2991108354866601,True,20.0,0.05367612187575506,0.06170004606246948,6.788424968719482,133,0.003494269447401166,2.671578232442038,0.010409371927380562,0.01980784721672535,0.05279631167650223,0.35643598437309265,0.3411324620246887,0.8528311550617218,0.1830381453037262,6.777880668640137,0.20249325037002563
65,2,random_polyline,,0.4,0.2991056754170987,True,20.0,0.048211787924394,0.0638049989938736,6.788424491882324,133,0.009105866774916649,2.8584241310702727,0.046318382024765015,0.01903609186410904,-0.010962462984025478,0.35823333263397217,0.34209367632865906,0.8552341908216476,0.18054945766925812,6.631834983825684,0.20078231394290924
66,0,random_polyline,,0.6,0.2991021775790558,True,20.0,0.04548911748601507,0.062385279685258865,6.788422107696533,133,0.013859360478818417,2.5767297188388274,0.02516714483499527,0.022751593962311745,0.20658597350120544,0.36168426275253296,0.3432820439338684,0.5721367398897808,0.18320977687835693,6.372381210327148,0.19941681623458862
67,1,random_polyline,,0.6,0.2990974830828236,True,20.0,0.06195810880842445,0.0611361600458622,6.78842306137085,133,0.011875479482114315,0.42980146408081055,0.028782492503523827,0.028431665152311325,0.3048231601715088,0.3750246465206146,0.32816261053085327,0.5469376842180889,0.2173173874616623,3.8979504108428955,0.18432433903217316
68,2,random_polyline,,0.6,0.29910238604620426,True,20.0,0.05399869678539775,0.061307311058044434,6.788422584533691,133,0.017465312033891678,3.0033311287509368,0.006530504673719406,0.011111102998256683,0.025889290496706963,0.3538053631782532,0.3400469422340393,0.5667449037233989,0.18047547340393066,6.520534515380859,0.21305233240127563
69,0,random_polyline,,0.8,0.2991056754170987,False,4.16,0.323211557748552,0.058342307806015015,6.788424491882324,133,6.111359119415283,0.8854036331176759,0.22283075749874115,1.157749056816101,1.090869426727295,1.1228810548782349,1.0996170043945312,1.374521255493164,0.28835931420326233,7.994566440582275,0.3326905369758606
70,1,random_polyline,,0.8,0.2991056754170987,True,20.0,0.06881480440027248,0.05886117368936539,6.788424491882324,133,0.017747528851032257,0.21423363685607907,0.013063828460872173,0.01714913919568062,0.25104811787605286,0.34991320967674255,0.3341015577316284,0.4176269471645355,0.19980037212371826,4.760770797729492,0.19672496616840363
71,2,random_polyline,,0.8,0.29912491712471656,True,20.0,0.05533675891794833,0.06066305562853813,6.788427352905273,133,0.015717027708888054,2.9263421932803557,0.05932184308767319,0.025093045085668564,0.1390349268913269,0.35254666209220886,0.34051260352134705,0.4256407544016838,0.18243181705474854,6.369325160980225,0.21020987629890442
72,0,random_polyline,,1.0,0.2991135282801051,True,20.0,0.09056701689399121,0.054575901478528976,6.788424968719482,133,0.01895902305841446,2.8671248594867156,0.012059526517987251,0.027954204007983208,0.02458915114402771,0.3545726537704468,0.33294928073883057,0.33294928073883057,0.1878148466348648,6.290067195892334,0.22409503161907196
73,1,random_polyline,,1.0,0.2991088244603905,False,2.64,0.27118724249490417,0.05448425933718681,6.788424491882324,133,6.111359119415283,0.8854036331176759,0.18477830290794373,1.2910608053207397,1.1555908918380737,1.1669026613235474,1.1510897874832153,1.1510897874832153,0.2826373875141144,8.542596817016602,0.3828609585762024
74,2,random_polyline,,1.0,0.2991061920690947,False,1.8,0.23050517591913566,0.04678324982523918,6.788422107696533,133,6.111359119415283,0.8854036331176759,0.2315298169851303,1.2729896306991577,1.0083673000335693,1.0437647104263306,1.0263537168502808,1.0263537168502808,0.27328750491142273,10.548398971557617,0.4153778553009033
