scenario_id,repeat,path_shape,reference_demo,requested_speed,requested_height,transition_fraction,height_profile,height_segment_m,height_schedule,target_height_changes,target_height_changes_before_failure,preview_height_changes,reference_curvature_abs_mean,survived,base_failure,physical_sanity_failure,time_to_failure_s,xy_rmse,height_rmse,height_abs_error_mean,height_abs_error_p95,height_within_0p03_fraction,preview_height_rmse,preview_height_abs_error_mean,target_progress_m,target_path_index,terminal_position_error_m,route_target_progress_m,route_final_progress_m,route_furthest_progress_m,route_completion_ratio,route_horizon_mean_speed_m_s,route_horizon_speed_ratio,route_arrived,route_arrival_time_s,route_arrival_mean_speed_m_s,route_arrival_speed_ratio,route_active_mean_speed_m_s,route_active_speed_ratio,route_schedule_mae_m,route_final_schedule_error_m,route_cross_track_rmse_m,route_cross_track_p95_m,route_terminal_position_error_m,task_success_applicable,task_arrived,task_success,task_success_time_s,task_success_position_error_m,task_success_yaw_error_rad,task_success_height_error_m,task_success_mean_speed_error_m_s,task_success_profile_height_mae_m,task_success_profile_height_within_tolerance_fraction,task_success_yaw_ok,task_success_terminal_height_ok,task_success_mean_speed_ok,task_success_profile_height_ok,final_relative_x_m,final_relative_y_m,terminal_yaw_error_rad,final_planar_speed_m_s,last_1s_planar_speed_mean_m_s,achieved_speed_mean,achieved_planar_speed_mean,achieved_tangent_speed_mean,achieved_speed_ratio,achieved_height_mean,tilt_rms_deg,action_delta_rms
10,1,circle,,0.2,0.2800000011920929,,random,0.8,0.2100;0.2500;0.2100;0.2932;0.2100;0.2932,5,5,5,0.6639431209223358,True,False,False,24.0,0.06976000233537014,0.04249931871891022,0.0358419306576252,0.07947072237730021,0.4216666666666667,0.07497186213731766,0.06277714669704437,4.000000476837158,71,0.05378170582340713,4.000000011613284,4.0,4.0,0.9999999970966791,0.16666666666666666,0.8333333333333333,True,20.04,0.1996007989826988,0.998003994913494,0.16666666666666666,0.8333333333333333,0.1586891918283449,-1.1613283668054919e-08,0.06811080127954483,0.18932757899165123,0.05378170582340713,True,True,False,19.22,0.11706421194962097,0.2745131850242615,0.11051510274410248,0.008116545869577718,0.04497427565446901,0.5363004121512371,True,False,True,False,-0.6348273754119873,-2.8516714572906494,0.16105061769485474,0.15151381492614746,0.21885530650615692,0.17104528844356537,0.25249138474464417,0.17171460390090942,0.8585730195045471,0.2008695751428604,11.458616256713867,0.47129976749420166
11,2,circle,,0.2,0.2800000011920929,,random,0.8,0.2100;0.2932;0.1705;0.2932;0.2100;0.2500,5,0,5,0.6639431209223358,False,True,False,0.76,0.04189337020755314,0.049464888870716095,0.040943779051303864,0.09277687370777127,0.4864864864864865,0.049464888870716095,0.040943779051303864,4.000000476837158,71,2.84557753843951,4.000000011613284,0.25980061292648315,0.25980061292648315,0.06495015304304964,0.010825025538603464,0.05412512769301732,False,nan,nan,nan,0.35108190936011235,1.7554095468005617,0.03290734572371316,-3.7401993986868005,0.03943786397576332,0.05992576628923416,2.84557753843951,True,False,False,nan,nan,nan,nan,nan,nan,nan,False,False,False,False,-0.2588599920272827,-0.020460665225982666,2.39461350440979,0.6975619792938232,0.4211200177669525,0.3792170286178589,0.4211200177669525,0.3969491720199585,1.9847458600997925,0.21912884712219238,10.440503120422363,0.47240060567855835
12,0,circle,,0.35,0.2800000011920929,,random,0.8,0.2932;0.1705;0.2500;0.2100;0.2500;0.1705,5,5,5,0.6639431209223358,True,False,False,24.0,0.05567386976398151,0.05020703375339508,0.03914489597082138,0.08978693410754203,0.5408333333333334,0.03419312462210655,0.02416362799704075,3.987094118259847,71,0.08396485154742431,3.9870936530359726,3.9043233394622803,3.987093687057495,0.9792404390825716,0.1626801391442617,0.46480039755503344,True,11.759999763277028,0.3390385827631117,0.9686816650374621,0.1626801391442617,0.46480039755503344,0.30050858014554,-0.08277031357369236,0.045779865235090256,0.08825816363096237,0.08396485154742431,True,True,False,10.42,0.1197072268739998,0.019159197807312008,0.01218704879283905,0.03263854635661928,0.05215012456835535,0.3967221925051449,True,True,True,False,-0.7637968063354492,-2.8033430576324463,0.32131546735763555,0.11492704600095749,0.0979139506816864,0.16683797538280487,0.26585403084754944,0.16342201828956604,0.466920052255903,0.1682281196117401,11.454373359680176,0.4357563257217407
13,1,circle,,0.35,0.2800000011920929,,random,0.8,0.2100;0.2500;0.2100;0.2932;0.2100;0.2932,4,4,5,0.6639431209223358,False,True,False,9.38,0.07263400421965832,0.06138632819056511,0.052457988262176514,0.11392835453152657,0.28846153846153844,0.09104479849338531,0.07755548506975174,4.000000476837158,71,0.11388671286291167,4.000000011613284,3.938352108001709,3.938352108001709,0.9845880241418522,0.1640980045000712,0.4688514414287749,False,nan,nan,nan,0.4207641141027467,1.202183183150705,0.6135507800297089,-0.061647903611574684,0.07072442770004272,0.12473622485995291,0.11388671286291167,True,True,False,9.08,0.14262286026728302,0.41385579109191895,0.12993408739566803,0.0905286356402295,0.05133667524377588,0.4719501755985378,False,False,False,False,-0.786166787147522,-2.8872604370117188,0.4509984254837036,0.22355234622955322,0.2833887040615082,0.42191240191459656,0.4619310200214386,0.42248550057411194,1.2071014302117484,0.1816529482603073,12.50356388092041,0.5335568189620972
14,2,circle,,0.35,0.2800000011920929,,random,0.8,0.2100;0.2932;0.1705;0.2932;0.2100;0.2500,5,5,5,0.6639431209223358,True,False,False,24.0,0.21825565729075927,0.06127709895372391,0.05449017137289047,0.09982481822371483,0.2225,0.0732944905757904,0.0671364963054657,3.9984998169820756,71,0.39094768754781284,3.998499351758201,3.9984993934631348,3.9984993934631348,1.0000000104301465,0.16660414139429727,0.4760118325551351,True,11.49999670267351,0.34769569549777635,0.9934162728507896,0.16660414139429727,0.4760118325551351,0.23510365462465027,4.1704933728681226e-08,0.21798522770404816,0.3738411694765091,0.39094768754781284,True,True,False,9.8,0.12003857238771563,0.181829571723938,0.0737668126821518,0.05801013793451032,0.048441482390719534,0.5191274180180901,True,False,True,False,-0.4525555670261383,-2.5199475288391113,1.9470391273498535,0.20477499067783356,0.16036653518676758,0.1983502209186554,0.2684939503669739,0.16742557287216187,0.4783587796347482,0.18695177137851715,12.179027557373047,0.42837798595428467
15,0,circle,,0.5,0.2800000011920929,,random,0.8,0.2932;0.1705;0.2500;0.2100;0.2500;0.1705,5,5,4,0.6639431209223358,True,False,False,24.0,0.06918639491362658,0.034733325242996216,0.024611912667751312,0.0739925906062126,0.7333333333333333,0.03373706713318825,0.02473972924053669,4.000000476837158,71,0.04007135400382692,4.000000011613284,3.971212387084961,4.0,0.9928030938888143,0.1654671827952067,0.3309343655904134,True,7.76,0.5154639190223304,1.0309278380446607,0.1654671827952067,0.3309343655904134,0.07397044738997333,-0.02878762452832273,0.06473515927791595,0.10571466609835625,0.04007135400382692,True,True,False,7.54,0.11109360063286045,0.1614168882369995,0.010027691721916199,0.030503980320064183,0.047679946748302254,0.4543024857928246,True,True,True,False,-0.6970279216766357,-2.795462131500244,0.2497393488883972,0.17975209653377533,0.13610978424549103,0.1724049597978592,0.2878475487232208,0.16572825610637665,0.3314565122127533,0.17090554535388947,11.259851455688477,0.46140000224113464
16,1,circle,,0.5,0.2800000011920929,,random,0.8,0.2100;0.2500;0.2100;0.2932;0.2100;0.2932,5,5,4,0.6639431209223358,True,False,False,24.0,0.06618271521050871,0.03557153791189194,0.022689474746584892,0.09374684691429137,0.7808333333333334,0.04920486360788345,0.03060535155236721,3.980593802407384,71,0.07896919711684458,3.9805933371835094,3.98059344291687,3.98059344291687,1.000000026562211,0.16585806012153625,0.3317161202430725,True,7.939999499375902,0.5013342050583746,1.0026684101167491,0.16585806012153625,0.3317161202430725,0.10627106794191231,1.0573336073349537e-07,0.06422007083892822,0.11577521599829196,0.07896919711684458,True,True,False,7.6000000000000005,0.11905687319186971,0.2990947365760803,0.09782394766807556,0.02376228120835644,0.051501300395323996,0.5355521942557889,True,False,True,False,-0.6067671775817871,-2.828810930252075,0.258463978767395,0.10387037694454193,0.18181440234184265,0.16671694815158844,0.2874501645565033,0.16555875539779663,0.33111751079559326,0.2542961537837982,7.760828971862793,0.5141765475273132
17,2,circle,,0.5,0.2800000011920929,,random,0.8,0.2100;0.2932;0.1705;0.2932;0.2100;0.2500,5,5,4,0.6639431209223358,True,False,False,24.0,0.298397758639449,0.05951423570513725,0.0515601709485054,0.10893209725618362,0.2708333333333333,0.05997990444302559,0.05330195650458336,3.987541881389916,71,0.43175787531560594,3.9875414161660414,3.7802183628082275,3.987541437149048,0.9480072978007708,0.1575090984503428,0.3150181969006856,True,8.079999806700839,0.493507612816912,0.987015225633824,0.1575090984503428,0.3150181969006856,0.13979501101464306,-0.20732305335781387,0.2974293828010559,0.4973535373806953,0.43175787531560594,True,True,False,6.66,0.12310168568463191,0.1474167108535767,0.08160218596458435,0.0987299423672735,0.05801153589073471,0.4870966508271997,True,False,False,False,-0.6313364505767822,-2.405524253845215,2.6671853065490723,0.13119573891162872,0.2634381353855133,0.20282067358493805,0.2949995696544647,0.16005085408687592,0.32010170817375183,0.19627566635608673,12.387455940246582,0.4374852478504181
18,0,s_curve,,0.2,0.2800000011920929,,random,0.8,0.2932;0.1705;0.2500;0.2100;0.2500;0.1705,5,5,5,0.18137719647443323,True,False,False,24.0,0.04741666526064913,0.04583125561475754,0.03368519991636276,0.10865198448300356,0.6591666666666667,0.040314849466085434,0.031157521530985832,3.9911557408049703,97,0.04802173536119872,3.9911552542328086,3.9911551475524902,3.9911551475524902,0.9999999732708172,0.16629813114802042,0.8314906557401021,True,18.400000000000002,0.2169106116430874,1.0845530582154368,0.16629813114802042,0.8314906557401021,0.2041032012879206,-1.0668031835692204e-07,0.046107884496450424,0.07062059715390205,0.04802173536119872,True,True,False,16.88,0.12431083998617122,0.05833792686462402,0.04248224198818207,0.03644284681473986,0.04069807338744905,0.5475828168002475,True,True,True,False,-3.894639730453491,0.2897256016731262,0.31212860742677884,0.12047059834003448,0.14686135947704315,0.1631138175725937,0.22930188477039337,0.1654825359582901,0.8274126797914505,0.17682240903377533,12.883017539978027,0.39361682534217834
19,1,s_curve,,0.2,0.2800000011920929,,random,0.8,0.2100;0.2500;0.2100;0.2932;0.2100;0.2932,5,5,5,0.18137719647443323,True,False,False,24.0,0.07857398495202482,0.03629866614937782,0.030251692980527878,0.06474853381514548,0.5275,0.06653022766113281,0.05413501709699631,3.9976958613842726,97,0.10938652416699621,3.997695374812111,3.891195297241211,3.9976954460144043,0.9733596315912627,0.16213313738505045,0.8106656869252522,True,19.5199991557765,0.2047999768293578,1.023999884146789,0.16213313738505045,0.8106656869252522,0.4439696068099603,-0.10650007757089996,0.07752168923616409,0.13383709862828255,0.10938652416699621,True,True,False,17.740000000000002,0.1440232196634984,0.24222475687135897,0.11363399028778076,0.025349231951077245,0.04012483493559376,0.5282390006115184,True,False,True,False,-3.79560923576355,0.19521915912628174,0.09211134910583496,0.4669707417488098,0.356927752494812,0.15766701102256775,0.25129735469818115,0.16016435623168945,0.8008217811584473,0.2112583965063095,12.006674766540527,0.42144572734832764
20,2,s_curve,,0.2,0.2800000011920929,,random,0.8,0.2100;0.2932;0.1705;0.2932;0.2100;0.2500,5,5,5,0.18137719647443323,True,False,False,24.0,0.08595819580211558,0.05101252719759941,0.04142586886882782,0.10459394156932827,0.41333333333333333,0.06711190938949585,0.05693848431110382,3.9875989239662886,97,0.23519568529292778,3.987598437394127,3.987598419189453,3.987598419189453,0.9999999954346773,0.1661499341328939,0.8307496706644694,True,19.900000000000002,0.20038183102483048,1.0019091551241524,0.1661499341328939,0.8307496706644694,0.11180049057919864,-1.8204673768451585e-08,0.08515731245279312,0.22434855699539186,0.23519568529292778,True,True,False,18.98,0.12780814600328336,0.24341351190675936,0.07344946265220642,0.010094754341102546,0.035907710371255314,0.7095149382093732,True,False,True,True,-4.105385780334473,0.34609681367874146,0.29701215425600247,0.16517719626426697,0.1135912537574768,0.17273437976837158,0.22665175795555115,0.17467603087425232,0.8733801543712616,0.19213876128196716,11.985589981079102,0.4098300635814667
21,0,s_curve,,0.35,0.2800000011920929,,random,0.8,0.2932;0.1705;0.2500;0.2100;0.2500;0.1705,5,5,5,0.18137719647443323,True,False,False,24.0,0.06431575680584604,0.04848107695579529,0.03659987822175026,0.099759641289711,0.5975,0.03332862630486488,0.025220874696969986,4.000000476837158,97,0.03848528713822411,3.9999999902649965,4.0,4.0,1.000000002433751,0.16666666666666666,0.4761904761904762,True,11.559999955670866,0.3460207617304323,0.9886307478012352,0.16666666666666666,0.4761904761904762,0.22878590448543587,9.73500347001277e-09,0.06343796849250793,0.10296101421117781,0.03848528713822411,True,True,False,9.1,0.1442179953595481,0.002009153366088867,0.004516035318374634,0.08956043849065898,0.044295535002935996,0.4859288676842916,True,True,False,False,-3.9295454025268555,0.2255222201347351,0.0798177719116211,0.1595265120267868,0.1623775064945221,0.16803288459777832,0.2565317749977112,0.16765958070755005,0.479027373450143,0.16824093461036682,11.243974685668945,0.41745349764823914
22,1,s_curve,,0.35,0.2800000011920929,,random,0.8,0.2100;0.2500;0.2100;0.2932;0.2100;0.2932,5,5,5,0.18137719647443323,True,False,False,24.0,0.0733022885647844,0.03753581643104553,0.025926455855369568,0.09391621872782706,0.7,0.05826890841126442,0.039975978434085846,3.9965510880574584,97,0.15624893094807601,3.9965506014852967,3.9965505599975586,3.9965505599975586,0.9999999896191135,0.16652293999989828,0.475779828571138,True,11.1,0.3600496037374141,1.028713153535469,0.16652293999989828,0.475779828571138,0.24358031439301048,-4.148773813383855e-08,0.06697437167167664,0.12941633984446524,0.15624893094807601,True,True,False,10.5,0.12780528110319556,0.12092065811157227,0.11656123399734497,0.030623866808123512,0.04583111291436113,0.5577881461242228,True,False,True,False,-4.0291056632995605,0.32126080989837646,0.06359243392944336,0.2159658968448639,0.28630301356315613,0.17134113609790802,0.28575047850608826,0.17172478139400482,0.4906422325542995,0.240650936961174,9.110755920410156,0.4825727641582489
23,2,s_curve,,0.35,0.2800000011920929,,random,0.8,0.2100;0.2932;0.1705;0.2932;0.2100;0.2500,5,5,5,0.18137719647443323,True,False,False,24.0,0.1012182862898796,0.041663605719804764,0.031338877975940704,0.09479489549994469,0.5866666666666667,0.056047115474939346,0.04136038199067116,4.000000476837158,97,0.2307513720723477,3.9999999902649965,4.0,4.0,1.000000002433751,0.16666666666666666,0.4761904761904762,True,10.059999953917314,0.3976143149689992,1.1360408999114262,0.16666666666666666,0.4761904761904762,0.2734074021132773,9.73500347001277e-09,0.10093173384666443,0.1937803968787193,0.2307513720723477,True,True,False,9.34,0.12979519034307108,0.23199063936342437,0.06455002725124359,0.07826552358297612,0.04960670959192839,0.5325652953707366,True,False,True,False,-4.103322982788086,0.34015345573425293,0.14820122718811035,0.31929537653923035,0.20519806444644928,0.17637690901756287,0.2653370797634125,0.17518147826194763,0.5005185093198504,0.21151652932167053,11.94463062286377,0.39611440896987915
24,0,s_curve,,0.5,0.2800000011920929,,random,0.8,0.2932;0.1705;0.2500;0.2100;0.2500;0.1705,5,5,4,0.18137719647443323,True,False,False,24.0,0.06874591404500778,0.03839423134922981,0.028487592935562134,0.0846848517656326,0.695,0.03271399810910225,0.02428191900253296,4.000000476837158,97,0.07098340041294791,3.9999999902649965,4.0,4.0,1.000000002433751,0.16666666666666666,0.3333333333333333,True,8.77999964966483,0.4555808826732349,0.9111617653464698,0.16666666666666666,0.3333333333333333,0.1686327967153685,9.73500347001277e-09,0.06784922629594803,0.12215135991573332,0.07098340041294791,True,True,False,6.640000000000001,0.12425738692231136,0.014599561691284178,0.03625090420246124,0.1024096370881018,0.04741589360313353,0.43265507206552367,True,True,False,False,-3.9466235637664795,0.193381667137146,0.24880409240722653,0.1330716460943222,0.10745648294687271,0.16901107132434845,0.26772984862327576,0.16766449809074402,0.33532899618148804,0.16734205186367035,11.176562309265137,0.4247687757015228
25,1,s_curve,,0.5,0.2800000011920929,,random,0.8,0.2100;0.2500;0.2100;0.2932;0.2100;0.2932,5,5,4,0.18137719647443323,True,False,False,24.0,0.09745934649470331,0.035469263792037964,0.023137278854846954,0.0923800855875015,0.7858333333333334,0.048141755163669586,0.03015907295048237,4.000000476837158,97,0.1919270047333701,3.9999999902649965,4.0,4.0,1.000000002433751,0.16666666666666666,0.3333333333333333,True,7.679999916729757,0.5208333377128797,1.0416666754257593,0.16666666666666666,0.3333333333333333,0.17208519030775007,9.73500347001277e-09,0.09693490713834763,0.1663471482694149,0.1919270047333701,True,True,False,6.28,0.11760131552683961,0.0540463924407959,0.11430400609970093,0.13694267360907586,0.05066019998294254,0.5275895975734514,True,False,False,False,-4.080526351928711,0.28942734003067017,0.11933040618896484,0.28234604001045227,0.2835991382598877,0.17617915570735931,0.3129059970378876,0.1738063544034958,0.3476127088069916,0.25489598512649536,8.636435508728027,0.5184333920478821
