time_s,requested_height,achieved_height,requested_vx,achieved_vx,achieved_vy,achieved_wz,done
3.96,0.23,0.24134400486946106,0.4,0.38133421540260315,0.05998524650931358,0.4751812517642975,False
3.98,0.23,0.2420322746038437,0.4,0.39895135164260864,0.04986318573355675,0.39802393317222595,False
4.0,0.2,0.24253107607364655,0.4,0.4133438766002655,0.03249429911375046,0.3780694007873535,False
4.0200000000000005,0.2,0.24265813827514648,0.4,0.4291970729827881,0.017250116914510727,0.39843758940696716,False
4.04,0.2,0.24200572073459625,0.4,0.43033140897750854,0.0048951804637908936,0.43075069785118103,False
4.0600000000000005,0.2,0.24057334661483765,0.4,0.43008819222450256,-0.004238981753587723,0.41129785776138306,False
4.08,0.2,0.23862624168395996,0.4,0.4235467314720154,-0.004473432898521423,0.4177009165287018,False
4.1,0.2,0.23637250065803528,0.4,0.42721372842788696,-0.0016138441860675812,0.3469683825969696,False
4.12,0.2,0.2343139499425888,0.4,0.41327401995658875,0.0043336632661521435,0.2730920910835266,False
4.14,0.2,0.23293568193912506,0.4,0.4070345163345337,-0.002696419134736061,0.062187593430280685,False
4.16,0.2,0.2314801961183548,0.4,0.4001031517982483,0.009541243314743042,-0.08006777614355087,False
4.18,0.2,0.22984108328819275,0.4,0.39356040954589844,0.005148004274815321,-0.22721992433071136,False
4.2,0.2,0.22799590229988098,0.4,0.3779048025608063,0.008539058268070221,-0.29112693667411804,False
4.22,0.2,0.22600331902503967,0.4,0.3667411208152771,0.00589329469949007,-0.3324440121650696,False
4.24,0.2,0.22384387254714966,0.4,0.37794795632362366,0.0014417283236980438,-0.16407743096351624,False
4.26,0.2,0.22178031504154205,0.4,0.38949933648109436,0.0321955643594265,-0.2525450587272644,False
4.28,0.2,0.21989920735359192,0.4,0.40980181097984314,0.04532928764820099,-0.22839270532131195,False
4.3,0.2,0.2181292027235031,0.4,0.41621261835098267,0.07469360530376434,-0.29726657271385193,False
4.32,0.2,0.21649281680583954,0.4,0.43118739128112793,0.08628794550895691,-0.40097272396087646,False
4.34,0.2,0.21484147012233734,0.4,0.43127360939979553,0.10452591627836227,-0.33950501680374146,False
4.36,0.2,0.21327431499958038,0.4,0.44223833084106445,0.09945778548717499,-0.35646960139274597,False
4.38,0.2,0.21189458668231964,0.4,0.43728217482566833,0.09853522479534149,-0.3210689425468445,False
