scenario,path_shape,repeat,requested_speed_m_s,progress_start_m,progress_end_m,required_height_m,tangent_speed_mean_m_s,speed_error_mean_m_s,schedule_error_mean_m,samples,duty_factor_mean,flight_fraction,duty_factor_fl,duty_factor_fr,duty_factor_hl,duty_factor_hr,diagonal_contact_correlation,ipsilateral_contact_correlation
3,procedural,1,0.3499999940395355,3.6,4.0,0.29319998621940613,0.35819876732097733,0.008198773281441795,-0.04238959862788663,36,0.6180555555555556,0.0,0.6666666666666666,0.4722222222222222,0.6944444444444444,0.6388888888888888,0.4168979177809563,-0.39419978298539243
4,procedural,0,0.44999998807907104,0.0,0.4,0.29319998621940613,0.4569523611239025,0.006952373044831412,-0.017833320609870536,42,0.6309523809523809,0.0,0.7142857142857143,0.47619047619047616,0.7142857142857143,0.6190476190476191,0.38053376477768897,-0.35670447436861175
4,procedural,0,0.44999998807907104,0.4,0.8,0.29319998621940613,0.5230670640634936,0.07306707598442255,0.0404418864721472,43,0.5988372093023255,0.0,0.46511627906976744,0.5348837209302325,0.813953488372093,0.5813953488372093,0.34313904374497484,-0.35579085100346053
4,procedural,0,0.44999998807907104,0.8,1.2000000000000002,0.29319998621940613,0.8471134066581726,0.39711341857910154,0.13979995346069274,25,0.48,0.0,0.48,0.36,0.68,0.4,0.6004511142055853,-0.5781372643156341
4,procedural,0,0.44999998807907104,1.2000000000000002,1.6,0.27832726005351904,0.6458942646330054,0.19589427655393427,0.30963620892437965,33,0.553030303030303,0.0,0.3939393939393939,0.45454545454545453,0.8181818181818182,0.5454545454545454,0.3340548300411501,-0.5093364806738323
4,procedural,0,0.44999998807907104,1.6,2.0,0.1704999953508377,0.42814680747687817,-0.02185318060219288,0.32066659029324757,48,0.75,0.020833333333333332,0.875,0.625,0.625,0.875,0.4857142857142857,-0.16265001215808889
4,procedural,0,0.44999998807907104,2.0,2.4000000000000004,0.1704999953508377,0.512415499259264,0.062415511180193,0.33461514613567145,39,0.8333333333333334,0.0,0.9487179487179487,0.7948717948717948,0.6153846153846154,0.9743589743589743,0.30242987440088187,-0.13310610993324246
4,procedural,0,0.44999998807907104,2.4000000000000004,2.8000000000000003,0.1704999953508377,0.4860646830099385,0.036064694930867454,0.34609708000973793,41,0.7804878048780488,0.0,0.7804878048780488,0.8536585365853658,0.5609756097560976,0.926829268292683,0.15950767158757911,-0.29274622088891994
4,procedural,0,0.44999998807907104,2.8000000000000003,3.2,0.1704999953508377,0.5493478443887498,0.09934785630967882,0.4146103924247942,36,0.7916666666666666,0.0,0.7777777777777778,0.8611111111111112,0.6944444444444444,0.8333333333333334,0.5417703966771806,-0.2670837030989711
4,procedural,0,0.44999998807907104,3.2,3.6,0.1704999953508377,0.22085528741181307,-0.22914470066725798,0.2992518142867854,91,0.8928571428571429,0.0,0.989010989010989,0.8241758241758241,0.8351648351648352,0.9230769230769231,0.23230276195428887,-0.09008131195620891
4,procedural,0,0.44999998807907104,3.6,4.0,0.1704999953508377,0.30590868541380256,-0.1440913026652685,-0.021512953607049766,41,0.8475609756097561,0.0,0.975609756097561,0.7804878048780488,0.8780487804878049,0.7560975609756098,0.3064628589564597,-0.18006640671865806
5,procedural,1,0.44999998807907104,0.0,0.4,0.29319998621940613,0.4027875706834613,-0.04721241739560973,-0.049094335144983306,53,0.6226415094339622,0.0,0.6981132075471698,0.6037735849056604,0.6226415094339622,0.5660377358490566,0.2524563727478765,-0.331251902702828
