scenario_id,repeat,path_shape,reference_demo,requested_speed,requested_height,transition_fraction,transition_direction,height_profile,height_segment_m,height_schedule,target_height_changes,target_height_changes_before_failure,preview_height_changes,reference_curvature_abs_mean,survived,base_failure,physical_sanity_failure,time_to_failure_s,xy_rmse,height_rmse,height_abs_error_mean,height_abs_error_p95,height_within_0p03_fraction,preview_height_rmse,preview_height_abs_error_mean,target_progress_m,target_path_index,terminal_position_error_m,route_target_progress_m,route_final_progress_m,route_furthest_progress_m,route_completion_ratio,route_horizon_mean_speed_m_s,route_horizon_speed_ratio,route_arrived,route_arrival_time_s,route_arrival_mean_speed_m_s,route_arrival_speed_ratio,route_active_mean_speed_m_s,route_active_speed_ratio,route_schedule_mae_m,route_final_schedule_error_m,route_cross_track_rmse_m,route_cross_track_p95_m,active_steps,active_cross_track_mean_m,active_cross_track_rmse_m,active_cross_track_p95_m,active_cross_track_max_m,active_height_mae_m,active_height_bias_m,active_height_p95_m,pre_transition_cross_track_rmse_m,transition_cross_track_rmse_m,post_transition_cross_track_rmse_m,pre_transition_height_mae_m,transition_height_mae_m,post_transition_height_mae_m,route_terminal_position_error_m,task_success_applicable,task_arrived,task_success,task_success_time_s,task_success_position_error_m,task_success_yaw_error_rad,task_success_height_error_m,task_success_mean_speed_error_m_s,task_success_profile_height_mae_m,task_success_profile_height_within_tolerance_fraction,task_success_yaw_ok,task_success_terminal_height_ok,task_success_mean_speed_ok,task_success_profile_height_ok,final_relative_x_m,final_relative_y_m,terminal_yaw_error_rad,final_planar_speed_m_s,last_1s_planar_speed_mean_m_s,achieved_speed_mean,achieved_planar_speed_mean,achieved_tangent_speed_mean,achieved_speed_ratio,achieved_height_mean,tilt_rms_deg,action_delta_rms
10,0,coherent_smooth,,0.35,0.2800000011920929,0.4,crouch_to_walk,constant,nan,,1,1,1,0.15641020617044207,True,False,False,12.0,0.044086939464211904,0.027294814586639404,0.0171870868653059,0.05672939866781228,0.8533333333333334,0.05512652173638344,0.03022361360490322,3.999999761581421,100,0.08612601222242236,3.9999998020004863,3.930953025817871,3.999999761581421,0.9827383050998943,0.32757941881815594,0.9359411966233028,True,11.44,0.3496503323426999,0.9990009495505712,0.32757941881815594,0.9359411966233028,0.14695545337507748,-0.06904677618261523,0.04160439968109131,0.07157652080059052,549,0.033499358262177995,0.038200476277857436,0.06937230974435807,0.07582002878189087,0.01791202131733434,-0.015410342611684608,0.061058673262596216,0.020111839204225202,0.03691329979939928,0.04380908599905482,0.030193717955653347,0.03568226182728671,0.008012331885062843,0.08612604448023076,True,True,True,10.98,0.1356247813254126,0.1245571931255893,0.008600354194641113,0.014298706921720084,0.015470189359617944,0.9480035998103382,True,True,True,True,-3.778108835220337,0.946589469909668,0.07032125791440766,0.07826431840658188,0.18586374819278717,0.32385390996932983,0.3523215353488922,0.3261007070541382,0.9317163058689663,0.24641083180904388,6.563385963439941,0.3638323247432709
11,1,coherent_smooth,,0.35,0.2800000011920929,0.4,crouch_to_walk,constant,nan,,1,1,1,0.3964941538030068,True,False,False,12.0,0.043715262997723804,0.028288384899497032,0.019328752532601357,0.055081107467412765,0.84,0.05589235946536064,0.032587431371212006,3.996903419494629,100,0.027579973628946923,3.9969038381820408,3.9693288803100586,3.9950966835021973,0.9931009203652684,0.3307774066925049,0.9450783048357283,False,nan,nan,nan,0.3307774066925049,0.9450783048357283,0.14098969727553678,-0.027574957871982164,0.04209025204181671,0.08064099811017512,555,0.03460350316081776,0.04232648945724758,0.08099550679326056,0.09794673323631287,0.01983136150751028,-0.01737431607267878,0.05979595184326161,0.02330093590915625,0.05063400039704748,0.04591397570950676,0.03139046171720881,0.037880323914920584,0.010468723269196244,0.027580392233623515,True,True,True,11.1,0.12953265597813712,0.05272245407104492,0.019674718379974365,0.010081426863246923,0.01787301601427926,0.9432920676055558,True,True,True,True,-2.3965039253234863,-2.803677558898926,0.09359776973724365,0.14615993201732635,0.2017369419336319,0.32707488536834717,0.356058806180954,0.33018606901168823,0.9433887686048236,0.2438330054283142,6.24806022644043,0.35611847043037415
12,0,coherent_smooth,,0.45,0.2800000011920929,0.4,walk_to_crouch,constant,nan,,1,1,1,0.15641020617044207,True,False,False,12.0,0.07575705763794137,0.04594822973012924,0.030601635575294495,0.129809795320034,0.74,0.030441876500844955,0.023245133459568024,3.999999761581421,100,0.058471248875297595,3.9999998020004863,3.999950408935547,3.999999761581421,0.9999876517331538,0.3333292007446289,0.7407315572102865,True,9.06,0.4415010818985084,0.9811135153300187,0.3333292007446289,0.7407315572102865,0.11441371720474205,-4.939306493945139e-05,0.073804572224617,0.19805598706006988,439,0.05518698868151343,0.0823931016281008,0.21296939402818674,0.22354930639266968,0.037074763285407715,-0.03684510468825664,0.13524266779422758,0.12563137752339787,0.11711703341452796,0.02054669670842076,0.04275758991708289,0.08060179667340385,0.02603348555317913,0.05847124890936413,True,True,True,8.78,0.1155011879254323,0.007128540669576711,0.031219705939292908,0.005580843052447215,0.03320588424298493,0.8637187676685358,True,True,True,True,-3.824591636657715,1.0679891109466553,0.23137021064758304,0.07487205415964127,0.19747872650623322,0.33714058995246887,0.4082445502281189,0.33854374289512634,0.7523194286558363,0.17847281694412231,7.491063117980957,0.3524502217769623
13,1,coherent_smooth,,0.45,0.2800000011920929,0.4,walk_to_crouch,constant,nan,,1,1,1,0.3964941538030068,True,False,False,12.0,0.06435855061792868,0.02742510475218296,0.020927241072058678,0.05459683835506432,0.8216666666666667,0.02877318486571312,0.02154468186199665,3.999999523162842,100,0.09467583701055365,3.9999999418502536,3.92173433303833,4.0,0.9804335975125738,0.32681119441986084,0.7262470987108018,True,9.019998321419727,0.44345905612326797,0.9854645691628177,0.32681119441986084,0.7262470987108018,0.23317442070528435,-0.07826560881192357,0.06026925891637802,0.15203134566545487,425,0.0410203673052242,0.06611132055564065,0.15519218444824212,0.19271817803382874,0.02437031858107623,-0.02383395826115328,0.06645405292510967,0.09046350885618183,0.1516723046888699,0.017127596471949974,0.024815483596818202,0.04645677531758944,0.021268664425982662,0.09467618998022177,True,True,True,8.5,0.11437039915839137,0.10714864730834961,0.007171228528022766,0.02058822845297098,0.026054349016343934,0.8590190178382712,True,True,True,True,-2.442727565765381,-2.7477314472198486,0.1979629993438721,0.08362070471048355,0.1311703324317932,0.31685224175453186,0.3776184618473053,0.3179178833961487,0.7064841853247749,0.18133054673671722,7.800042629241943,0.34150460362434387
14,0,coherent_smooth,,0.45,0.2800000011920929,0.4,crouch_to_walk,constant,nan,,1,1,1,0.15641020617044207,True,False,False,12.0,0.08969516780959329,0.028238685801625252,0.01773654669523239,0.0537859618663787,0.8666666666666667,0.05721604451537132,0.03276548534631729,3.999999761581421,100,0.20884593623070716,3.9999998020004863,3.8008832931518555,3.999999761581421,0.9502208703237814,0.3167402744293213,0.7038672765096029,True,8.9,0.44943818000005464,0.9987515111112325,0.3167402744293213,0.7038672765096029,0.14438888673579933,-0.19911650884863086,0.04922698810696602,0.08085153475403786,427,0.04510222859395749,0.05215760944626201,0.08236097171902655,0.09117985516786575,0.02114442519546951,-0.01732820605715209,0.07665364891290663,0.027750743953183898,0.05380384955422539,0.059388216222099006,0.02955212483627606,0.0544470611673135,0.010908520119335815,0.20884597506107078,True,True,True,8.540000000000001,0.13866663848938096,0.04255372682680327,0.012419939041137695,0.018384051756497155,0.016858940560038987,0.9435591581172725,True,True,True,True,-3.627746105194092,1.029420256614685,0.03822023073305327,0.1895202398300171,0.15452341735363007,0.312772661447525,0.38457852602005005,0.3147224485874176,0.6993832190831503,0.2504482567310333,6.5530290603637695,0.37444931268692017
15,1,coherent_smooth,,0.45,0.2800000011920929,0.4,crouch_to_walk,constant,nan,,1,1,1,0.3964941538030068,True,False,False,12.0,0.05299580126012669,0.025356750935316086,0.01797209121286869,0.05154492296278474,0.8766666666666667,0.055333878844976425,0.031980082392692566,3.999999523162842,100,0.018403815525782113,3.9999999418502536,4.0,4.0,1.0000000145374368,0.3333333333333333,0.7407407407407407,True,8.899998323150816,0.4494382803921873,0.9987517342048606,0.3333333333333333,0.7407407407407407,0.16083343674119704,5.814974635143244e-08,0.04734572768211365,0.07992587722837924,427,0.04589927753841039,0.05279640318200844,0.08073512017726898,0.08671635389328003,0.021346100983351678,-0.017784608087439167,0.059353698045015335,0.025567944385266442,0.04568395664370198,0.06178145324554342,0.030485068929606472,0.04652160441591626,0.013474385645309788,0.018403401291279306,True,True,True,8.540000000000001,0.1310421990678354,0.009567499160766602,0.015719622373580933,0.018384068132348164,0.01890502589698449,0.9182838728309594,True,True,True,True,-2.4021334648132324,-2.8491625785827637,0.14170587062835693,0.26036426424980164,0.20353615283966064,0.3269003927707672,0.38923731446266174,0.3342796266078949,0.7428436146842109,0.25096389651298523,6.660086154937744,0.3823838531970978
16,0,rounded_waypoint,,0.35,0.2800000011920929,0.4,walk_to_crouch,constant,nan,,1,1,1,0.2963390815913896,True,False,False,12.0,0.059013532667340864,0.04216689616441727,0.027573617175221443,0.10744419768452641,0.7816666666666666,0.030816705897450447,0.02350750006735325,3.9999990463256836,100,0.07912825095411748,3.9999998405360766,3.932093620300293,3.999999761581421,0.983023444264267,0.32767446835835773,0.936212766738165,True,11.44,0.3496503357111955,0.9990009591748444,0.32767446835835773,0.936212766738165,0.1553946964934012,-0.06790622023578363,0.05753326043486595,0.15424381196498846,562,0.038728539363465674,0.05876115956785955,0.16218150705099085,0.2104242444038391,0.028221000317364825,-0.0280458311222202,0.10810238569974899,0.07527893421554,0.12362604432232964,0.026315904607699163,0.021503089488237755,0.09152549600347559,0.022923654824757507,0.07912893252199145,True,True,True,11.24,0.11480799164965538,0.02599799633026123,0.013013020157814026,0.005871871933814665,0.023077607790372975,0.906987771497725,True,True,True,True,-3.3577628135681152,-0.9257522821426392,0.057325482368469245,0.06302903592586517,0.40090665221214294,0.32363346219062805,0.3724507987499237,0.32635974884033203,0.9324564252580916,0.18509197235107422,7.076592445373535,0.3376480042934418
17,1,rounded_waypoint,,0.35,0.2800000011920929,0.4,walk_to_crouch,constant,nan,,1,1,1,0.8866865497792265,True,False,False,12.0,0.050384777606628475,0.03785466030240059,0.02702528052031994,0.09202525615692114,0.725,0.03090617246925831,0.024131309241056442,3.999998092651367,100,0.049936671943817845,4.000000136148316,3.970332145690918,4.0,0.9925830026381035,0.33086101214090985,0.9453171775454567,True,11.4,0.35087720492529084,1.0025062997865453,0.33086101214090985,0.9453171775454567,0.1434237602970503,-0.029667990457397764,0.0489867627620697,0.11496086455881577,555,0.03135686387519797,0.049495575472440746,0.12074270769953707,0.21606023609638214,0.02822243927029876,-0.027791204229668454,0.09836167991161346,0.06138316134751618,0.10504561328337897,0.019991006443444953,0.01936546976892104,0.0649155822715589,0.0263619543047699,0.04993788594953502,True,True,True,11.1,0.1219309751844702,0.08612478176225859,0.01421298086643219,0.010360372625974446,0.024527578922388268,0.8847721288878442,True,True,True,True,-1.2407559156417847,2.850527048110962,0.12812691530118744,0.1755889356136322,0.28607621788978577,0.30684635043144226,0.3484988510608673,0.31666260957717896,0.9047503130776542,0.18213719129562378,7.399629592895508,0.32524314522743225
18,0,rounded_waypoint,,0.35,0.2800000011920929,0.4,crouch_to_walk,constant,nan,,1,1,1,0.2963390815913896,True,False,False,12.0,0.03490482550604915,0.029655251652002335,0.019593074917793274,0.06338158026337623,0.83,0.05599956586956978,0.032433174550533295,3.9991401731967926,100,0.04759977341713132,3.9991409674071856,3.9569437503814697,3.999140977859497,0.9894484297078745,0.3297453125317891,0.9421294643765404,True,11.459999952981368,0.34896518183377406,0.997043376667926,0.3297453125317891,0.9421294643765404,0.1626343266665464,-0.04219721702571588,0.032857172191143036,0.06690632998943327,557,0.025814176446127435,0.03295773197505645,0.06730449199676512,0.07901683449745178,0.020128755918846095,-0.01711389215084552,0.06587612926959976,0.0159209042607574,0.05258159073192824,0.03164876571824016,0.03307249540532077,0.04076401481316203,0.009830629949033613,0.04760047747292183,True,True,True,11.14,0.11376074665111326,0.1625194549560547,0.00787535309791565,0.008989314848041774,0.019154391601203212,0.9377465882540122,True,True,True,True,-3.3501317501068115,-0.9565496444702148,0.19259393215179443,0.26676300168037415,0.3104991912841797,0.3128550350666046,0.3580411374568939,0.32348358631134033,0.924238818032401,0.24429918825626373,6.823447227478027,0.3634597659111023
19,1,rounded_waypoint,,0.35,0.2800000011920929,0.4,crouch_to_walk,constant,nan,,1,1,1,0.8866865497792265,True,False,False,12.0,0.058851174700527274,0.025952564552426338,0.015828078612685204,0.050711503997445034,0.8416666666666667,0.05344197154045105,0.02893095649778843,3.999998092651367,100,0.07829791041072134,4.000000136148316,4.0,4.0,0.9999999659629222,0.3333333333333333,0.9523809523809524,True,11.42,0.35026270894468614,1.0007505969848176,0.3333333333333333,0.9523809523809524,0.2431387786083919,-1.361483157324983e-07,0.05778487026691437,0.13418545126914952,562,0.03640777837719459,0.05637907495944751,0.14159989431500422,0.2385873794555664,0.01618524192703152,-0.013239757075004306,0.055342779308557286,0.01574413163339508,0.15335948607547423,0.04876081148992136,0.02649760899478442,0.045695819374587804,0.009427383032284286,0.07829602046141149,True,True,True,11.24,0.14313981877821363,0.060591872538431096,0.02201521396636963,0.005871898233835937,0.01951292513013557,0.8672914265104812,True,True,True,True,-1.254944086074829,2.973456621170044,0.06228048006166655,0.037232208997011185,0.3632841110229492,0.3148709237575531,0.34846436977386475,0.31615662574768066,0.9033046449933734,0.24597935378551483,6.959788799285889,0.3619033694267273
