scenario_id,repeat,path_shape,reference_demo,requested_speed,requested_height,transition_fraction,height_profile,height_segment_m,height_schedule,target_height_changes,target_height_changes_before_failure,reference_curvature_abs_mean,survived,time_to_failure_s,xy_rmse,height_rmse,height_abs_error_mean,target_progress_m,target_path_index,terminal_position_error_m,route_target_progress_m,route_final_progress_m,route_furthest_progress_m,route_completion_ratio,route_horizon_mean_speed_m_s,route_horizon_speed_ratio,route_active_mean_speed_m_s,route_active_speed_ratio,route_schedule_mae_m,route_final_schedule_error_m,route_cross_track_rmse_m,route_cross_track_p95_m,route_terminal_position_error_m,final_relative_x_m,final_relative_y_m,terminal_yaw_error_rad,final_planar_speed_m_s,last_1s_planar_speed_mean_m_s,achieved_speed_mean,achieved_planar_speed_mean,achieved_tangent_speed_mean,achieved_speed_ratio,achieved_height_mean,tilt_rms_deg,action_delta_rms
43,1,right_angle,,0.4,0.1705,,constant,nan,,0,0,0.6934091747331685,True,8.0,0.06299920749747132,0.02119768038392067,0.009964723140001297,3.2,65,1.0964196920394897,3.2,4.335897445678711,4.335897445678711,1.3549679517745972,0.5419871807098389,1.3549679517745972,0.5419871807098389,1.3549679517745972,0.4557229196593164,1.1358974456787108,0.06135600060224533,0.12154656648635859,1.138923882316316,-3.1932756900787354,-1.1170297861099243,0.7174825668334961,0.49248555302619934,0.637129545211792,0.3695603609085083,0.5743916630744934,0.5527940392494202,1.3819850981235504,0.16809551417827606,8.218572616577148,0.27761906385421753
44,2,right_angle,,0.4,0.1705,,constant,nan,,0,0,0.6934091747331685,True,8.0,0.07854732515842036,0.022780893370509148,0.013601388782262802,3.2,65,1.1041858196258545,3.2,4.345303058624268,4.345303058624268,1.3579072058200836,0.5431628823280334,1.3579072058200836,0.5431628823280334,1.3579072058200836,0.5346963009488582,1.1453030586242674,0.07735034078359604,0.15827171802520748,1.1467517679994497,-3.202681064605713,-1.257624626159668,0.07483226457704742,0.6268284916877747,0.622948169708252,0.3624177873134613,0.6009204387664795,0.5623367428779602,1.4058418571949005,0.16498786211013794,6.973368167877197,0.2668619453907013
45,0,right_angle,,0.4,0.2932,,constant,nan,,0,0,0.6934091747331685,False,5.0,0.23109180493265488,0.01457275915890932,0.009652369655668736,3.2,65,2.41867733001709,3.2,2.6913108825683594,2.9482531547546387,0.8410346508026123,0.3364138603210449,0.8410346508026123,0.5382621765136719,1.3456554412841797,0.5485911702432632,-0.5086891174316408,0.22716312110424042,0.3757367730140686,2.3817651067720162,0.0,0.0,0.0,0.0,0.7859251499176025,0.27938446402549744,0.745947003364563,0.5983210206031799,1.4958025515079498,0.2974693775177002,10.75515079498291,0.23937161266803741
46,1,right_angle,,0.4,0.2932,,constant,nan,,0,0,0.6934091747331685,False,4.26,0.2154565068106722,0.04082454741001129,0.017619799822568893,3.2,65,2.41867733001709,3.2,2.5473108291625977,2.7916479110717773,0.7960346341133118,0.3184138536453247,0.7960346341133118,0.5979602885358211,1.4949007213395527,0.48731333021043044,-0.6526891708374025,0.21134881675243378,0.3276351928710937,2.3817651067720162,0.0,0.0,0.0,0.0,0.6359326243400574,0.5093717575073242,0.7079774141311646,0.6731598377227783,1.6828995943069458,0.28921639919281006,20.045692443847656,0.36742857098579407
47,2,right_angle,,0.4,0.2932,,constant,nan,,0,0,0.6934091747331685,False,4.44,0.22981844155594908,0.01659848541021347,0.009974797256290913,3.2,65,2.41867733001709,3.2,2.595310926437378,2.846809148788452,0.8110346645116806,0.32441386580467224,0.8110346645116806,0.5845294879363463,1.4613237198408657,0.5696379574816506,-0.6046890735626222,0.22588522732257843,0.3999955892562866,2.3817651067720162,0.0,0.0,0.0,0.0,0.9964783191680908,0.3500523269176483,0.8203956484794617,0.653972327709198,1.634930819272995,0.29663002490997314,9.501885414123535,0.26384788751602173
48,0,right_angle,,0.6,0.1705,,constant,nan,,0,0,0.6934091747331685,True,8.0,0.06337060174408843,0.02405293472111225,0.015439456328749657,4.8,97,0.31862059235572815,4.8,5.158421039581299,5.158421039581299,1.0746710499127707,0.6448026299476624,1.0746710499127707,0.6448026299476624,1.0746710499127707,0.15360414434254172,0.358421039581299,0.06176904961466789,0.1473685622215271,0.36112995161594524,-4.017665863037109,-1.1753525733947754,0.11951756477355957,0.669084906578064,0.7604107856750488,0.4769476354122162,0.6845757961273193,0.6586353778839111,1.0977256298065186,0.16312965750694275,7.7413458824157715,0.2922619879245758
49,1,right_angle,,0.6,0.1705,,constant,nan,,0,0,0.6934091747331685,True,8.0,0.05945505259157876,0.023837799206376076,0.01347911823540926,4.8,97,0.18673166632652283,4.8,5.0293450355529785,5.0293450355529785,1.0477802157402039,0.6286681294441223,1.0477802157402039,0.6286681294441223,1.0477802157402039,0.18471375902950762,0.2293450355529787,0.05771090090274811,0.1222571179270744,0.2293521239286635,-3.886723279953003,-1.1982253789901733,0.09441429773439605,0.8487755656242371,0.8085128664970398,0.5066042542457581,0.6501979827880859,0.6364377737045288,1.0607296228408813,0.16593018174171448,7.632445335388184,0.2876964807510376
50,2,right_angle,,0.6,0.1705,,constant,nan,,0,0,0.6934091747331685,True,8.0,0.05297083776635245,0.02262573130428791,0.01257317140698433,4.8,97,0.08874952793121338,4.8,4.927932262420654,4.927932262420654,1.0266525546709697,0.6159915328025818,1.0266525546709697,0.6159915328025818,1.0266525546709697,0.22658117028921843,0.12793226242065447,0.0510016605257988,0.09924538731575011,0.13025100553379843,-3.7853105068206787,-1.2244668006896973,0.01230413118471343,0.8067809343338013,0.7914777994155884,0.5033594369888306,0.630708634853363,0.6210013628005981,1.0350022713343303,0.16546909511089325,7.352147579193115,0.28520089387893677
51,0,right_angle,,0.6,0.2932,,constant,nan,,0,0,0.6934091747331685,False,3.2600000000000002,0.29222739979766477,0.015068682841956615,0.009897883981466293,4.8,97,3.889730215072632,4.8,2.0673108100891113,2.3532145023345947,0.4306897521018982,0.2584138512611389,0.4306897521018982,0.6341444202727335,1.0569073671212226,0.3059714622994873,-2.7326891899108885,0.29043659567832947,0.6068653583526612,3.8492096577740678,0.0,0.0,0.0,0.0,0.8267775774002075,0.8371140360832214,0.8590302467346191,0.7012120485305786,1.1686867475509644,0.2925534248352051,13.685084342956543,0.33221882581710815
52,1,right_angle,,0.6,0.2932,,constant,nan,,0,0,0.6934091747331685,False,4.42,0.25057057363951213,0.04834376648068428,0.02421579882502556,4.8,97,3.889730215072632,4.8,2.6913108825683594,2.962946891784668,0.5606897672017416,0.3364138603210449,0.5606897672017416,0.6088938648344705,1.0148231080574508,0.3651275798778188,-2.1086891174316404,0.24567019939422607,0.46115922927856445,3.8492096577740678,0.0,0.0,0.0,0.0,0.516659677028656,0.5152972340583801,0.8021251559257507,0.6629606485366821,1.1049344142278037,0.27873486280441284,27.17292594909668,0.4262203574180603
53,2,right_angle,,0.6,0.2932,,constant,nan,,0,0,0.6934091747331685,False,4.12,0.2515723628534082,0.04435230791568756,0.019148027524352074,4.8,97,3.889730215072632,4.8,2.7393109798431396,2.994995594024658,0.5706897874673208,0.34241387248039246,0.5706897874673208,0.6648813057871698,1.108135509645283,0.3628769805269334,-2.06068902015686,0.24703188240528107,0.4565316438674927,3.8492096577740678,0.0,0.0,0.0,0.0,0.8188413381576538,0.5184118151664734,0.8724343180656433,0.7328845262527466,1.2214742104212444,0.282855361700058,22.550777435302734,0.47713398933410645
