scenario_id,repeat,path_shape,reference_demo,requested_speed,requested_height,transition_fraction,height_profile,height_segment_m,height_schedule,target_height_changes,target_height_changes_before_failure,reference_curvature_abs_mean,survived,time_to_failure_s,xy_rmse,height_rmse,height_abs_error_mean,target_progress_m,target_path_index,terminal_position_error_m,route_target_progress_m,route_final_progress_m,route_furthest_progress_m,route_completion_ratio,route_horizon_mean_speed_m_s,route_horizon_speed_ratio,route_active_mean_speed_m_s,route_active_speed_ratio,route_schedule_mae_m,route_final_schedule_error_m,route_cross_track_rmse_m,route_cross_track_p95_m,route_terminal_position_error_m,final_relative_x_m,final_relative_y_m,terminal_yaw_error_rad,final_planar_speed_m_s,last_1s_planar_speed_mean_m_s,achieved_speed_mean,achieved_planar_speed_mean,achieved_tangent_speed_mean,achieved_speed_ratio,achieved_height_mean,tilt_rms_deg,action_delta_rms
20,2,s_curve,,0.2,0.1705,,constant,nan,,0,0,0.19313717444465053,True,8.0,0.018720462608759814,0.0200515016913414,0.012039723806083202,1.6,39,1.2246021032333374,1.6,2.83095121383667,2.83095121383667,1.7693445086479187,0.35386890172958374,1.7693445086479187,0.35386890172958374,1.7693445086479187,0.5197257361076003,1.2309512138366698,0.014791691675782204,0.030204142536967984,1.2271822900586287,-2.7701821327209473,-0.07514917850494385,0.2772510051727295,0.4203539788722992,0.4000880718231201,0.35308006405830383,0.3638298809528351,0.355407178401947,1.777035892009735,0.16522163152694702,4.770265579223633,0.1709374040365219
21,0,s_curve,,0.2,0.2932,,constant,nan,,0,0,0.19313717444465053,True,8.0,0.04918959434743441,0.006129883229732513,0.005115757696330547,1.6,39,1.0696256160736084,1.6,2.6747806072235107,2.6747806072235107,1.6717378795146942,0.33434757590293884,1.6717378795146942,0.33434757590293884,1.6717378795146942,0.5408623578622014,1.0747806072235107,0.04777109995484352,0.09939114265143863,1.072212961274886,-2.6210532188415527,-0.12173774838447571,2.7379854917526245,0.4277236759662628,0.37785106897354126,0.15927258133888245,0.35340023040771484,0.3392578065395355,1.6962890326976776,0.29612088203430176,4.113048553466797,0.1576637327671051
22,1,s_curve,,0.2,0.2932,,constant,nan,,0,0,0.19313717444465053,False,7.94,0.11851739431556821,0.029774591326713562,0.012286052107810974,1.6,39,1.5946013927459717,1.6,2.0059709548950195,2.2486462593078613,1.2537318468093872,0.25074636936187744,1.2537318468093872,0.2526411781983652,1.2632058909918258,0.4044447661799082,0.40597095489501944,0.1069415956735611,0.058788686990737915,1.5920383323789151,0.0,0.0,0.015186134968893117,0.0,0.4300411641597748,0.16200685501098633,0.29619503021240234,0.2879456579685211,1.4397282898426056,0.2900688052177429,14.258328437805176,0.2026786059141159
23,2,s_curve,,0.2,0.2932,,constant,nan,,0,0,0.19313717444465053,True,8.0,0.043967551266544724,0.009571971371769905,0.008022034540772438,1.6,39,0.5857512354850769,1.6,2.1882565021514893,2.1882565021514893,1.3676603138446808,0.27353206276893616,1.3676603138446808,0.27353206276893616,1.3676603138446808,0.3231304878880939,0.5882565021514892,0.04181063547730446,0.08924552649259566,0.588359983582455,-2.1492929458618164,-0.24286088347434998,0.291825358067648,0.09793821722269058,0.4141867160797119,0.22712330520153046,0.3082601726055145,0.27597469091415405,1.3798734545707703,0.29402345418930054,5.848978519439697,0.1787620484828949
24,0,s_curve,,0.4,0.1705,,constant,nan,,0,0,0.19313717444465053,True,8.0,0.016007575781333164,0.022039122879505157,0.01384455431252718,3.2,78,0.9788485169410706,3.2,4.188878536224365,4.188878536224365,1.3090245425701141,0.5236098170280457,1.3090245425701141,0.5236098170280457,1.3090245425701141,0.384978326530921,0.9888785362243651,0.010825691744685173,0.019839585851877926,0.9904109687342393,-4.077914237976074,0.2952604293823242,0.2376735210418701,0.5487768650054932,0.5609900951385498,0.509716272354126,0.5264394283294678,0.5248983502388,1.3122458755970001,0.16401652991771698,5.467825889587402,0.21667228639125824
25,1,s_curve,,0.4,0.1705,,constant,nan,,0,0,0.19313717444465053,True,8.0,0.029557164074813513,0.02237110026180744,0.013856275007128716,3.2,78,0.8794507384300232,3.2,4.093139171600342,4.093139171600342,1.2791059911251068,0.5116423964500427,1.2791059911251068,0.5116423964500427,1.2791059911251068,0.33939111258658516,0.8931391716003416,0.026946796104311943,0.0790371876209974,0.8909918865062706,-3.9889581203460693,0.2414136528968811,0.1937112808227539,0.5479739308357239,0.5708738565444946,0.5021691918373108,0.5241765379905701,0.5128822922706604,1.282205730676651,0.16426251828670502,5.5501389503479,0.21269117295742035
26,2,s_curve,,0.4,0.1705,,constant,nan,,0,0,0.19313717444465053,True,8.0,0.028583102262685477,0.02236339822411537,0.014073528349399567,3.2,78,1.010633945465088,3.2,4.223050594329834,4.223050594329834,1.3197033107280731,0.5278813242912292,1.3197033107280731,0.5278813242912292,1.3197033107280731,0.3957953534157457,1.0230505943298338,0.02607133612036705,0.0756998743861913,1.0221828185159307,-4.114381790161133,0.28097718954086304,0.24085068702697754,0.563632071018219,0.5657008290290833,0.5157142281532288,0.5435885190963745,0.5293775796890259,1.3234439492225647,0.16356414556503296,5.421657562255859,0.21289336681365967
27,0,s_curve,,0.4,0.2932,,constant,nan,,0,0,0.19313717444465053,True,8.0,0.050157672390286255,0.009334651753306389,0.007693044375628233,3.2,78,1.9546657800674438,3.2,5.177711486816406,5.177711486816406,1.618034839630127,0.6472139358520508,1.618034839630127,0.6472139358520508,1.618034839630127,1.0312830813120444,1.977711486816406,0.048754557967185974,0.08494099713861941,1.9660562349853554,-5.0720319747924805,0.2845066785812378,0.4495928923236294,0.8530731201171875,0.6836351752281189,0.61492520570755,0.6622065901756287,0.6507015228271484,1.626753807067871,0.29771530628204346,5.48185396194458,0.23698917031288147
28,1,s_curve,,0.4,0.2932,,constant,nan,,0,0,0.19313717444465053,False,7.22,0.192356981555467,0.0244364682585001,0.012912648729979992,3.2,78,3.132805109024048,3.2,3.3376238346099854,3.582721710205078,1.0430074483156204,0.41720297932624817,1.0430074483156204,0.4622747693365631,1.1556869233414075,0.36061713977411275,0.13762383460998517,0.17976334691047668,0.10202714800834656,3.121715557521309,0.0,0.0,0.3023935000049039,0.0,0.616862416267395,0.3569833040237427,0.5061044692993164,0.5035814046859741,1.2589535117149353,0.28940802812576294,15.562982559204102,0.25280001759529114
29,2,s_curve,,0.4,0.2932,,constant,nan,,0,0,0.19313717444465053,True,8.0,0.039250391559231365,0.008328468538820744,0.007365423254668713,3.2,78,2.704847812652588,3.2,5.971624851226807,5.971624851226807,1.866132766008377,0.7464531064033508,1.866132766008377,0.7464531064033508,1.866132766008377,1.180835559257463,2.7716248512268065,0.03747507929801941,0.06986096762120719,2.715922370315957,-5.8373003005981445,0.0620119571685791,0.4747696558581754,0.8903554081916809,0.9347605109214783,0.7116931080818176,0.7529018521308899,0.7518671154975891,1.8796677887439728,0.2986260652542114,5.231728553771973,0.24239473044872284
